iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
64300	0.338037	0.892044	1.1156	2.48603	0.984433	2.15961	2.41965	1.11097	0.979922	0.540566	0.661672	0.40867	0.796309	0.597646	1.01069	1.01772	1.21321	0.0108729	-0.522326	0.420257	-0.612367	-0.324134	0.037239	-2.42009	-1.72031	0.207457	-0.374006	0.262083	0.191751	0.0305127	-0.55723	-0.29217	-0.184229	0.632553	-0.451792	0.4587	-0.0186512	-8.99265	-0.889396	3.48979	0.11489	0.0960482	0.0431802	0.0450683	0.0303253	0.137854	0.0324674	0.0586881	0.0612126	0.114204	0.0776225	0.177946	0.138709	0.10903	0.0840632	0.033311	0.15674	0.0599726	0.0465757	0.416242	0.115343	1.83021	-8.81242	-1.2642	3.14687	-0.400506	0.597825	-0.408993	-0.543735	0.0199616	-2.33663	-1.60965	0.345089	-0.414387	0.055383	-0.13109	-0.67551	-0.111593	0.0739448	0.0577738	0.68189	-0.554945	0.164481	0.075059	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.65404	-1.59346	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26304	3.38584	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.64072	-1.35562	0.141517	-0.5002	-0.074806	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00295	-0.306835	0.24388	0.226585	-8.82411	-0.489873	2.29963	0.0425283	0.280636	-0.816429	-0.488645	-0.0841446	-2.81755	-1.6948	0.112288	-0.774386	-0.154361	0.432067	-0.0236905	-0.700832	-0.143937	-0.245125	0.434401	0.161127	0.316349	0.151072	-1.860044e+01	-3.617164e+02	-3.803169e+02
64400	0.806668	0.51906	0.995501	3.25952	1.24593	2.5954	2.85416	1.18428	1.24356	0.713156	0.552335	0.532161	0.922989	0.694065	0.649497	1.05003	1.16757	0.0106226	-0.42711	0.487312	-0.601117	-0.382102	0.41944	-2.29477	-1.96498	0.0062233	-0.270158	0.165999	0.00882943	-0.106492	-0.296986	0.0281265	0.157553	0.773688	-0.623009	0.175289	0.0881302	-8.65344	-0.99177	4.0632	0.0771198	0.070896	0.209145	0.0806636	0.104073	0.0384487	0.0991207	0.241877	0.0450191	0.0471094	0.0744956	0.0517041	0.278877	0.0391453	0.0637991	0.101017	0.0464053	0.082125	0.0625556	0.0749405	0.351491	1.24872	-8.81242	-1.2642	3.14687	-0.400506	0.597825	-0.408993	-0.543735	0.0199617	-2.39428	-1.70943	0.345089	-0.414387	0.0553827	-0.13109	-0.675511	-0.111593	0.073945	0.0577737	0.68189	-0.554945	0.164481	0.075059	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.61862	-2.13436	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26286	3.38604	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.45546	-2.06429	0.141517	-0.5002	-0.0748066	0.490874	-0.590447	-0.716919	0.170119	0.348985	1.00296	-0.306948	0.243878	0.226551	-8.55193	-1.09638	3.52412	-0.266862	0.79805	-1.00319	-0.459101	0.0957326	-2.53262	-2.2323	0.594901	-0.417153	0.271281	-0.249575	-0.441393	-0.441239	-0.29573	-0.113013	0.423816	-0.749866	-0.0412938	-0.0941506	-1.330016e+01	-3.566243e+02	-3.699245e+02
64500	1.55545	0.998754	1.08515	2.48312	1.57391	2.14239	2.60212	1.05339	1.11267	0.588892	0.676966	0.598387	0.732215	0.812797	0.997444	0.801174	1.25416	0.0100658	-0.463693	0.457937	-0.707598	-0.221918	0.0522355	-2.32927	-2.59884	0.11897	-0.202298	0.126842	0.336136	-0.655405	-0.0773621	0.455264	-0.263219	0.543938	-0.36624	0.18418	-0.153237	-8.9639	-1.04596	3.74708	0.0785777	0.101006	0.0569622	0.0419071	0.149439	0.168384	0.159344	0.0912936	0.057356	0.0383234	0.261012	0.116038	0.175975	0.439226	0.178733	0.0405503	0.24502	0.051331	0.0829204	0.135484	0.0758943	1.74492	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199616	-1.63956	-2.568	0.345089	-0.414388	0.0553834	-0.13109	-0.675511	-0.111593	0.0739451	0.0577743	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.53966	-2.60374	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26261	3.38605	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.59902	-2.61944	0.141517	-0.5002	-0.0748074	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00297	-0.306933	0.243884	0.226484	-8.68205	-1.16403	4.09798	-0.101383	0.100952	-0.849348	-0.202209	0.122449	-1.93281	-2.60247	0.640878	-0.31454	0.586643	0.24059	-0.496279	0.451415	0.78192	-0.310239	0.492916	-0.171411	-0.0275449	-0.351752	-2.798975e+01	-3.478434e+02	-3.758331e+02
64600	0.560149	0.793394	0.902608	2.90352	1.20025	1.7909	3.25292	1.12064	1.03097	0.635401	0.69474	0.809317	0.875569	0.732918	1.19873	1.29923	1.43625	0.0123416	-0.490906	0.411913	-0.768297	-0.364536	-0.0385638	-1.43932	-0.934796	0.272056	-0.534868	0.274146	0.345327	-0.449236	-0.261777	-0.106609	0.00571234	0.739559	-0.360165	0.25777	0.149234	-9.0321	-1.38207	4.25868	0.0671342	0.0433788	0.0357119	0.0288861	0.117079	0.105779	0.216725	0.102037	0.0497622	0.414414	0.0892784	0.251147	0.137971	0.0696775	0.101433	0.623597	0.031814	0.0516682	0.109418	0.229576	0.0710723	2.23444	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199617	-1.00208	-1.13893	0.345089	-0.414387	0.0553835	-0.13109	-0.67551	-0.111594	0.0739449	0.0577746	0.68189	-0.554945	0.164482	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.32777	-0.730497	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26243	3.38571	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.11361	-0.676226	0.141517	-0.5002	-0.074806	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00297	-0.306975	0.243882	0.226531	-9.1869	-1.07511	3.88487	-0.71893	0.48456	-0.64261	-0.633661	-0.018168	-1.1404	-1.25438	0.126932	-0.665134	-0.178805	0.323946	-0.356457	-0.300465	-0.398133	0.420243	0.344966	-0.0632483	0.316945	-0.13516	-2.089100e+01	-3.568918e+02	-3.777828e+02
64700	1.39094	0.519173	1.80511	1.12886	1.11003	1.21571	3.183	0.989501	1.02995	0.657643	0.715507	0.567815	0.683157	0.601597	1.02031	0.86961	1.23009	0.0128597	-0.791277	0.552295	-0.451243	-0.480999	0.246519	-1.51593	-0.60088	0.573731	-0.358041	0.194759	0.2978	0.01397	-0.305339	0.247528	0.0520834	0.844842	-0.447403	-0.0206394	-0.000300904	-8.98836	-1.1621	4.51384	0.122144	0.0353792	0.0999111	0.0440246	0.175165	0.0853218	0.274119	0.106354	0.0928592	0.0913452	0.154783	0.398706	0.0897159	0.0778665	0.271195	0.0799724	0.0471268	0.0476412	0.210104	0.150203	0.198381	2.98712	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408992	-0.543735	0.0199618	-1.85244	-0.416213	0.345089	-0.414387	0.0553833	-0.131091	-0.67551	-0.111593	0.0739451	0.0577745	0.68189	-0.554945	0.164482	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.63384	-0.0733257	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26347	3.38581	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.7088	-1.1028	0.141517	-0.5002	-0.0748086	0.490874	-0.590447	-0.716919	0.170119	0.348985	1.00296	-0.307173	0.243884	0.226509	-7.76624	-1.03862	4.07558	-0.983926	0.371089	-0.782212	-0.87844	-0.0249751	-1.6493	-0.87736	0.626277	0.215497	-0.131498	0.25674	-0.176455	-0.46194	-0.0171347	0.442854	0.616568	-0.350197	-0.21971	0.522797	-2.630721e+01	-3.583636e+02	-3.846708e+02
64800	0.884669	0.860634	0.682921	1.47754	0.885485	2.15351	3.27097	1.27376	1.0156	0.647125	0.809553	0.712025	0.940907	0.795942	0.926786	0.919622	1.16453	0.0112605	-0.412692	0.450124	-0.934183	-0.109493	-0.011	-1.67254	-1.02591	0.250801	-0.390839	-0.166066	0.0206451	-0.512834	-0.244986	-0.0280429	0.0142521	0.28314	-0.310596	0.0890948	0.284809	-9.01218	-1.32254	3.42781	0.0708686	0.0519772	0.142707	0.130972	0.0383934	0.120644	0.12025	0.072704	0.0757256	0.147196	0.256041	0.115719	0.267037	0.0552563	0.138224	0.269032	0.111497	0.16372	0.101864	0.146661	0.0682488	1.41134	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199617	-1.73007	-0.777074	0.345089	-0.414388	0.0553834	-0.131091	-0.675509	-0.111593	0.073945	0.0577747	0.68189	-0.554945	0.164481	0.0750589	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.54103	-1.05777	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26257	3.38505	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-1.02425	-1.20647	0.141517	-0.5002	-0.074807	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00298	-0.307279	0.24385	0.226574	-9.07546	-1.32059	4.53751	-0.169388	0.616602	-0.251231	-0.269223	-0.122698	-1.70585	-0.88322	0.427684	-0.283423	-0.307944	-0.867696	-0.0190934	-0.288445	0.0269961	0.177548	0.577763	-0.845586	-0.0396482	0.280679	-2.128601e+01	-3.582079e+02	-3.794939e+02
64900	0.611532	0.713606	0.646515	2.77636	0.843461	1.94449	2.98521	1.27595	1.1728	0.67233	0.618675	0.59245	0.73844	0.822324	0.919062	0.842512	1.29836	0.0142437	0.263408	0.320517	-0.399099	-0.393314	0.148136	-0.132167	0.36112	0.147858	-0.258304	0.324644	0.135764	-0.468004	-0.0250019	0.266955	0.525378	0.691725	-0.29997	0.230111	0.0619838	-8.71113	-1.35659	3.66843	0.81963	0.0417875	0.0545647	0.0227678	0.107994	0.106423	0.0447957	0.0289517	0.111489	0.1746	0.0480277	0.0824622	0.137095	0.359981	0.272695	0.045559	0.123037	0.0401476	0.0445994	0.0977679	0.164853	1.41228	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199617	-0.11977	0.592248	0.345089	-0.414389	0.0553831	-0.131091	-0.675509	-0.111593	0.073945	0.0577744	0.68189	-0.554945	0.164481	0.0750587	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-0.320895	0.218475	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26197	3.38539	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	0.419969	0.309703	0.141517	-0.500201	-0.0748087	0.490874	-0.590447	-0.716919	0.170119	0.348987	1.003	-0.307505	0.243842	0.226654	-8.54284	-1.97166	4.48736	-0.624212	0.351377	-0.660571	-0.279375	-0.663249	-0.0521642	0.147773	0.294967	-0.818225	0.201761	0.0287234	-0.138844	0.0985036	0.344927	-0.375274	0.912364	-0.721856	0.214184	0.337417	-2.241572e+01	-3.547914e+02	-3.772072e+02
65000	0.388611	0.855674	0.902728	2.06818	1.12979	1.80428	2.60938	0.834698	1.0336	0.614818	0.62895	0.518797	0.867403	0.783157	0.908752	0.956265	1.10708	0.0167776	-0.436504	0.490382	-0.528135	-0.391831	0.27204	-1.74826	0.343903	0.530093	-0.182606	0.296619	0.351087	-0.482031	-0.493101	-0.0557756	0.155099	0.528558	-0.134061	0.28602	0.0730197	-8.86202	-1.39144	3.28139	0.128185	0.0946436	0.0348806	0.018813	0.102017	0.076234	0.230342	0.0765033	0.139813	0.0963966	0.0693834	0.0645957	0.207573	0.0750419	0.468174	0.0996557	0.0298698	0.0453505	0.0476088	0.0903716	0.0844798	0.748457	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199618	-1.60877	-0.0220798	0.345089	-0.414389	0.0553836	-0.131091	-0.675509	-0.111594	0.0739448	0.0577744	0.68189	-0.554945	0.164481	0.0750587	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-1.89403	0.0158994	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26207	3.38514	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.08588	0.367152	0.141517	-0.500201	-0.0748094	0.490874	-0.590447	-0.716919	0.170119	0.348987	1.00298	-0.307408	0.243822	0.226742	-8.7469	-1.24318	3.93303	-0.138053	0.832055	-0.838403	-0.271446	0.104744	-1.92992	1.12524	0.448564	-0.405502	0.231317	0.462999	-0.328146	-0.181807	0.00545391	0.409288	0.742226	-0.160151	0.157015	-0.150625	-1.101789e+01	-3.547573e+02	-3.657752e+02
65100	0.513623	0.752411	1.01521	2.06746	0.837555	1.4445	3.14619	0.84929	1.17682	0.53571	0.603683	0.444385	0.793194	1.10954	0.815581	0.88504	1.11014	0.0117673	-0.430796	0.860164	-0.470517	-0.403362	0.172515	-2.57192	0.644329	0.105858	-0.520859	0.216679	0.18909	-0.482657	-0.380791	0.0820004	-0.0991825	0.762714	-0.328909	0.0487248	-0.023635	-8.89695	-1.22561	4.18924	0.173365	0.0587904	0.122447	0.0522947	0.0442793	0.849405	0.0503312	0.0567967	0.0481996	0.0473944	0.0523276	0.105486	0.109308	0.0323059	0.0857178	0.275585	0.137398	0.0819156	0.061748	0.117913	0.0675663	1.45547	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408992	-0.543735	0.0199617	-2.70467	0.325784	0.345089	-0.414389	0.0553836	-0.131091	-0.675509	-0.111594	0.0739448	0.0577743	0.68189	-0.554945	0.164481	0.0750588	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.53565	0.641679	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26247	3.3858	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-3.38877	0.560638	0.141517	-0.5002	-0.0748099	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00297	-0.307312	0.243803	0.22681	-9.08511	-1.26829	3.57069	-1.14736	0.499381	-0.454383	-0.732847	0.0810934	-1.3884	0.729048	-0.0186915	-0.587445	0.264193	0.633056	-0.519853	-0.376314	0.232772	-0.0328918	0.677808	0.467719	0.709177	0.354726	-1.434855e+01	-3.566443e+02	-3.709929e+02
65200	0.938911	0.586253	0.832686	1.26512	0.655094	2.07634	2.99999	1.14136	1.13833	0.653876	0.9233	0.620727	0.696762	0.769403	0.936767	0.884292	1.16027	0.0261935	-0.503338	0.664246	-0.34084	-0.378113	-0.0114158	-3.02237	0.297785	0.489149	-0.148844	-0.0425103	-0.0124614	-0.230986	-0.171223	-0.0176894	0.0507272	0.633802	-0.396241	0.0556197	0.0905973	-8.86725	-1.10333	4.05443	0.167898	0.0338071	0.076515	0.0409179	0.0521629	0.108313	0.508085	0.0353798	0.142223	0.134273	0.087574	0.140918	0.429853	0.116279	0.0378221	0.154718	0.035343	0.0741599	0.129663	0.0564332	0.0968438	0.953009	-8.81242	-1.2642	3.14687	-0.400505	0.597824	-0.408993	-0.543735	0.0199619	-3.7399	0.287838	0.345089	-0.414389	0.0553835	-0.131091	-0.675509	-0.111594	0.0739449	0.0577746	0.681891	-0.554945	0.164481	0.0750585	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.93825	0.615634	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26122	3.38588	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.34812	-0.145012	0.141517	-0.5002	-0.0748094	0.490874	-0.590447	-0.716919	0.170119	0.348986	1.00294	-0.307206	0.243814	0.226742	-9.13273	-1.06316	2.97217	-0.655869	0.358064	-0.627404	-0.565239	-0.135685	-3.69964	-0.184143	0.670192	-0.0610073	-0.101144	0.398948	0.186138	-0.0693648	-0.681674	-0.0865115	0.690259	-0.465152	-0.0852264	-0.351894	-2.296151e+01	-3.554094e+02	-3.783709e+02
65300	0.617054	1.20994	0.622045	2.24696	2.56623	2.25382	3.21319	0.892212	1.01618	0.801135	0.41717	0.444481	0.844261	0.621059	1.0329	0.981719	1.10481	0.0145147	-0.433714	0.437525	-0.177793	-0.629203	0.216225	-2.09435	1.01918	0.108908	-0.306247	0.122064	-0.368554	-0.433259	-0.293646	0.353043	0.376842	0.758098	-0.331197	0.297199	-0.137719	-9.01225	-1.37543	4.47479	0.145872	0.0353391	0.0976985	0.131921	0.039031	0.0371744	0.107543	0.0890161	0.0583197	0.0945046	0.197401	0.0914118	0.132703	0.0579549	0.0638724	0.256842	0.113477	0.0445574	0.161771	0.229498	0.0690342	2.8692	-8.81242	-1.2642	3.14687	-0.400505	0.597824	-0.408993	-0.543735	0.019962	-1.71921	0.554281	0.345089	-0.414389	0.0553834	-0.131091	-0.67551	-0.111594	0.0739448	0.0577754	0.681891	-0.554945	0.164481	0.0750584	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.34548	1.13456	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.2616	3.38624	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-2.27956	0.434005	0.141517	-0.500201	-0.0748101	0.490874	-0.590447	-0.716919	0.170119	0.348984	1.00289	-0.307164	0.243848	0.226793	-9.16854	-1.6463	3.04911	-0.173334	0.196044	-0.381598	-0.364226	0.0437974	-2.20438	0.921298	0.0599695	-0.692496	0.556833	-0.868595	-0.442398	-0.476549	0.0732051	0.134519	0.538659	-0.534435	0.804685	0.459221	-2.252115e+01	-3.608722e+02	-3.833934e+02
65400	0.665309	1.13442	0.502597	1.94125	1.06258	2.71396	2.31856	0.996292	1.15323	0.649547	0.635312	0.412387	0.708855	0.808748	0.946854	1.0772	1.19583	0.0115761	-0.637127	0.564328	-0.643182	-0.434629	-0.19568	-2.56246	3.27781	0.203944	-0.329752	0.111761	0.675908	-0.129363	-0.371692	-0.0332749	0.127995	0.642603	-0.313692	0.202844	0.183206	-8.90645	-1.39561	3.82808	0.0886035	0.0418805	0.0578851	0.0693516	0.0977275	0.147206	0.790038	0.064451	0.197366	0.0523308	1.3698	0.152556	0.147181	0.0564229	0.0765705	0.107963	0.0300618	0.108305	0.186982	0.0669865	0.0479539	1.35371	-8.81242	-1.2642	3.14687	-0.400506	0.597824	-0.408993	-0.543735	0.0199621	-3.09417	3.71476	0.345089	-0.414389	0.0553834	-0.131091	-0.67551	-0.111594	0.073945	0.0577751	0.681891	-0.554945	0.164481	0.0750585	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-2.39975	3.49861	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26154	3.38593	-0.256151	0.488069	-0.958256	-0.321477	-0.127789	-2.35211	3.83926	0.141517	-0.500201	-0.074812	0.490874	-0.590447	-0.716919	0.170119	0.348984	1.00284	-0.307169	0.243853	0.226871	-8.63717	-1.68202	3.32342	-0.782742	0.616812	-0.691528	-0.509704	-0.0256034	-2.50782	4.09804	0.566436	-0.729855	0.033256	-0.41997	-0.18185	-0.208937	0.266969	0.291078	0.857611	-0.154957	-0.152949	0.227243	-2.167780e+01	-3.524974e+02	-3.741752e+02
65500	0.781221	0.76016	0.761173	2.75724	0.762418	2.67525	3.24955	1.06084	1.03709	0.576008	0.647582	0.579284	0.807104	0.810076	1.04944	1.10074	1.29244	0.0139751	-0.524398	0.474147	-0.645933	-0.315886	0.0354907	-3.69759	3.84783	0.341718	-0.18425	0.288767	0.224256	-0.357445	-0.31253	0.138992	0.205031	0.535849	-0.284494	0.41281	0.135515	-8.97472	-1.16409	4.15227	0.0810377	0.0560245	0.457224	0.0891174	0.263154	0.214881	0.0363056	0.0793049	0.134191	0.168427	0.190196	0.0725039	0.203046	0.0369827	0.240553	0.289949	0.136459	0.0645605	0.0505829	0.103203	0.0966755	1.26147	-8.81242	-1.2642	3.14687	-0.400505	0.597824	-0.408993	-0.543735	0.0199621	-4.33638	3.85375	0.345089	-0.414389	0.0553832	-0.131091	-0.67551	-0.111595	0.0739451	0.0577747	0.681891	-0.554945	0.164481	0.0750585	-8.97697	-1.44848	3.4832	-0.942932	0.673501	-0.293192	-0.560417	0.596758	-3.62731	3.51835	0.308966	-0.125622	0.424202	0.177278	-0.0279524	-0.380355	0.0568513	-0.137282	0.717417	-0.257063	0.255729	-0.0078	-8.78025	-1.26142	3.38509	-0.25615	0.488069	-0.958256	-0.321477	-0.127789	-4.04334	3.58716	0.141517	-0.500201	-0.0748101	0.490874	-0.590447	-0.71692	0.170119	0.348983	1.00283	-0.307305	0.243885	0.226875	-9.07583	-1.5038	2.70502	-0.349276	0.190071	-0.839089	-0.396967	0.12289	-4.09295	3.84541	0.238414	-0.729225	0.0304042	0.0186808	-0.240057	0.828952	-0.0426031	0.611527	0.0895199	-0.590586	0.695479	0.238765	-2.402146e+01	-3.524437e+02	-3.764652e+02
