iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
83200	-1.3588	-1.2676	-2.20499	-1.01838	0.974865	-0.234441	6.84263	-1.56367	2.1819	1.77015	0.165971	0.155137	0.425955	0.23737	0.509846	0.0679158	0.134897	0.284255	0.220793	0.735611	0.0334074	-1.72397	-1.58781	-1.3772	-0.0327902	2.17598	-0.0481028	6.90412	-1.83047	1.77121	1.66745	-1.65989	-2.11052	-1.3994	-0.244967	1.40439	-0.110194	6.85072	-1.7337	1.96963	0.827339	-1.64173	-1.89967	-0.434767	-1.03302	2.20958	-0.0610191	6.75311	-2.17321	1.8717	1.51604	-0.921538	-1.0429	-1.58348	-0.0943774	1.05331	-0.173836	6.68598	-1.18638	1.97552	0.0858648	-1.78656	-1.08912	-1.83231	-0.219173	2.08996	-0.215438	6.83509	-2.21144	1.37796	0.990791	-1.50974	-1.39553	-1.84076	-0.397336	1.95592	0.2018	6.51652	-2.36557	1.27609	1.06796	-1.42817	-1.60576	-1.31338	-0.56176	1.60406	-0.34966	6.54327	-1.30031	1.68376	0.428864	-1.64978	-2.02077	0.66285	-0.770193	2.28267	0.144667	6.68796	-2.05413	1.13709	1.11369	-1.92818	-2.09139	-1.67781	-0.0615131	1.45499	-0.0247152	6.79162	-1.87469	2.29491	1.3407	-1.87544	-2.00339	-1.22963	-0.0484722	2.24594	0.196815	6.61204	-2.03689	2.02389	2.05913	-0.956639	-1.43647	-1.37855	-0.577604	2.28791	0.0554826	6.47632	-2.20663	2.0302	1.70348	-1.69074	-1.76179	-1.77619	-0.267872	1.36371	0.190105	6.54402	-1.60021	2.1233	0.809531	-2.06663	-0.95876	-1.54488	-0.511437	0.958324	-0.130563	6.53982	-2.12415	1.76386	-0.264248	-5.582535e+01	3.956659e+01	-1.625877e+01
83300	-1.83603	-1.42993	-1.03305	-0.159181	1.35777	0.385838	6.49039	-2.53351	2.02864	-0.0719703	0.0913669	0.251748	0.0964227	0.0474788	0.482872	0.104231	0.088033	0.376828	0.199142	0.577298	0.040135	-1.51581	-2.12648	-1.73506	-0.243957	1.67915	0.425825	6.86897	-2.12419	2.17188	0.460438	-1.74497	-2.12251	-1.7106	-0.363895	0.886882	0.431229	6.52789	-3.34587	2.14603	0.548862	-1.59778	-1.5269	-1.89085	-0.376815	2.2219	-0.110175	6.80622	-2.22685	1.91347	1.62727	-1.297	-2.01508	-1.68422	-0.308987	0.940262	0.624723	6.71435	-0.875896	1.91401	-0.0507747	-1.62257	-2.16638	-1.49737	-0.219789	1.46268	0.922111	6.62878	-3.11846	1.9873	1.69962	-1.59853	-1.30101	-2.02773	-0.0286582	1.3423	0.190444	6.78996	-2.17886	2.12254	0.773189	-1.63405	-2.29344	-1.61201	-0.00969066	1.14947	0.0479102	6.6956	-0.849356	2.29557	0.801296	-1.41666	-2.08524	-1.31682	-0.275519	1.649	0.710404	6.63283	-2.41405	1.88982	1.81038	-1.50188	-1.98818	-1.32496	-0.578249	2.17798	0.266898	6.83149	-2.36756	1.67355	1.79626	-1.9439	-1.84458	-1.42443	-0.497266	1.69382	0.439308	6.29111	-1.72223	2.18423	1.26229	-1.39392	-1.7319	-1.32293	-0.323765	2.19069	1.04084	6.87608	-3.52759	1.94289	2.19953	-1.56533	-1.50896	-1.58597	-0.248549	1.24524	0.590304	6.709	-2.7688	1.96432	0.365363	-0.834897	-1.89661	-2.21623	-0.292978	0.616534	0.684049	6.68564	-2.35808	2.10807	0.118695	-4.461849e+01	2.875099e+01	-1.586750e+01
83400	0.261867	-1.97775	-1.64234	-0.227796	0.762249	0.606133	6.80779	-2.58668	2.06459	1.24052	0.192153	0.183757	0.0577682	0.103069	0.226211	0.136932	0.0809503	0.0946804	0.043001	0.465338	0.0214546	-0.614531	-2.01171	-2.08824	-0.149851	1.54328	0.670846	6.75167	-2.35304	2.26531	1.50932	-0.894822	-2.16337	-2.23519	-0.349716	1.17808	0.0414505	6.48255	-2.11541	2.13253	0.629093	-0.767719	-2.16828	-1.99199	-0.251264	1.81311	0.474546	6.83218	-2.63589	2.29124	1.97517	-1.01872	-1.32867	-1.7845	-0.0576204	0.641074	0.507423	6.77591	-2.08119	2.2031	0.132902	-0.00660564	-2.1655	-1.8327	-0.240621	1.46981	0.974461	6.89234	-2.73218	2.21633	2.0758	0.0355293	-1.25482	-2.15649	-0.117998	1.33579	0.534909	6.88173	-2.54634	2.19421	1.22379	-0.561533	-1.98406	-2.11507	-0.28304	0.987872	0.97071	6.68224	-2.56909	1.82003	0.691025	-0.432136	-1.80781	-2.20087	-0.912065	2.00169	1.13998	6.76816	-2.66382	2.26906	1.84306	-0.574699	-2.10792	-1.90263	-0.559455	1.88825	0.48567	6.78237	-2.22716	2.12275	2.10304	-1.04148	-1.95105	-2.18863	-0.0178024	1.56219	0.986387	6.84097	-2.30249	2.20178	1.71646	-1.11915	-2.20237	-2.0662	-0.261536	2.11068	0.552962	6.60325	-2.38915	2.02198	2.0707	-0.280552	-1.76901	-2.0842	-0.297327	1.1782	0.80327	6.79842	-1.76265	2.27721	1.00269	0.0818212	-2.07794	-2.13925	-0.156275	0.177091	0.907887	6.55871	-2.53084	1.99961	-0.0462705	-1.383918e+01	4.621596e+01	3.237679e+01
83500	-1.1155	-2.2632	-1.65538	-0.228633	1.39552	0.579649	6.6228	-3.38209	2.22836	1.29004	0.335798	0.0742784	0.219423	0.273526	0.352548	0.0840514	0.435345	0.255823	0.190751	0.264258	0.0279114	-1.30174	-2.02161	-1.04827	-0.118096	1.08222	0.581934	6.90541	-2.81192	2.02877	1.21968	-2.10605	-1.73151	-1.35466	-0.742424	1.35392	0.597267	6.85213	-2.66277	1.98093	0.913789	-1.1738	-2.22847	-1.28525	-0.374665	1.88588	0.586227	6.6377	-3.07436	1.61525	1.26504	-1.91084	-1.80338	-0.986827	-0.0386646	0.827239	0.740203	6.50341	-2.5888	1.61408	0.318998	-1.30973	-1.88671	-1.51641	-0.0866737	1.48593	0.6002	6.8001	-2.70383	1.88436	1.48595	-1.25737	-1.87244	-1.19268	-0.0787241	1.47978	0.553391	6.6366	-2.29644	1.6078	0.862651	0.0985839	-1.84569	-0.526514	-0.325311	0.747856	1.07037	6.708	-2.91278	1.78773	0.380457	-1.32137	-1.99454	-1.76364	-1.03867	1.58739	0.859995	5.85114	-2.92275	1.69203	1.51136	-1.37107	-1.82222	-1.6229	-0.657854	1.6318	0.36313	5.97918	-3.38862	1.89102	1.74734	-1.91167	-1.82375	-0.357552	-0.0946819	1.58906	0.45513	6.23543	-2.86141	1.9808	1.29691	-2.22995	-2.075	-1.39563	-0.610707	2.22287	0.738515	6.49827	-2.37247	1.33184	1.50491	-1.74227	-1.63823	-0.599796	-0.149098	1.42805	0.570141	6.70316	-2.49193	2.10395	1.295	-1.78656	-1.58213	-1.26377	-0.138511	0.407329	0.650275	6.85956	-2.46856	2.1527	0.0766086	-4.915619e+01	4.476251e+01	-4.393683e+00
83600	-2.04815	-1.4098	-2.23864	-0.931289	2.06497	0.736552	6.54024	-2.72655	2.0189	0.514629	0.220419	0.142462	0.0906003	0.0514065	0.478798	0.0782424	0.139838	0.129528	0.0714028	0.334901	0.0222396	-1.42627	-1.43157	-2.26822	-0.670071	1.49345	0.669655	6.6111	-2.75456	2.26664	1.22129	-1.63972	-1.39818	-2.13706	-0.887802	1.32735	0.477754	6.68032	-3.39282	2.16355	0.844326	-1.22193	-1.4591	-1.51513	-0.634157	1.95369	-0.0499215	6.34439	-3.17133	1.95239	1.43587	-1.60976	-1.17094	-1.77918	-0.704804	0.460123	0.655647	6.37726	-2.93503	2.28427	0.1411	-0.99473	-1.70319	-1.9476	-0.405045	2.04931	0.577803	6.68608	-3.23585	2.06451	2.24311	-1.53334	-1.50788	-2.29368	-0.541164	1.37852	0.604678	6.39152	-2.80286	1.84709	0.960809	-1.31375	-1.73349	-2.20203	-0.419503	0.611293	0.861791	6.46618	-2.82885	2.21929	0.755284	-1.62101	-2.12112	-1.87507	-0.658203	1.92621	0.694517	6.14114	-2.83379	1.77532	2.14854	-1.81044	-2.08429	-2.01929	-0.319717	1.66889	0.3218	6.22789	-2.43464	1.48391	1.2335	-1.31688	-0.709021	-2.16647	-0.892317	2.00996	0.24376	6.29386	-2.77901	2.13212	1.21173	-1.35068	-1.58265	-2.12606	-0.566518	2.07161	0.620977	6.51628	-2.94754	2.1124	1.83387	-1.26783	-1.46504	-1.85032	-0.631603	1.12825	0.322163	6.14532	-2.46209	2.2586	0.735824	-1.09355	-1.24299	-1.80049	-0.672084	0.57045	0.569827	6.65002	-1.9352	2.06053	-0.102612	-3.181482e+01	5.871243e+01	2.689760e+01
83700	-1.14859	-1.79149	-2.27575	-0.567071	1.70004	0.0113807	5.67275	-3.62378	2.15763	0.382609	0.0846904	0.205283	0.117	0.0776151	1.53311	0.137702	0.228463	0.369445	0.0780252	2.00056	0.0171883	-0.712661	-1.57293	-2.1821	-0.439881	2.26298	0.307634	6.27384	-2.90487	2.27797	1.52653	-0.29022	-1.66792	-2.27875	-0.686435	1.37365	0.0930426	6.21647	-3.76315	1.9405	0.864993	-0.744061	-2.08219	-2.25428	-0.417635	1.64474	0.211769	6.43934	-2.97266	2.29966	1.55837	-0.766934	-1.28713	-1.92247	-0.386892	0.566921	0.838804	6.76515	-3.33864	1.88221	-0.0998205	-0.696331	-1.00076	-2.04727	-0.447292	1.99291	-0.0268716	6.59408	-2.81103	2.2927	2.23956	-0.193179	-1.42068	-1.96806	-0.304278	1.73609	0.180344	6.50399	-2.22673	2.22548	1.81323	-0.549153	-1.68187	-1.98972	-0.555386	0.763573	0.726954	6.33082	-2.36535	2.1636	0.586396	-0.455821	-1.99543	-2.29842	-0.913522	2.224	0.480289	6.14041	-2.45151	1.98223	2.21024	-0.707831	-1.94917	-1.59334	-0.701551	1.51267	0.600455	6.11457	-3.31596	2.27142	2.04918	-1.06578	-1.59345	-2.14821	-0.384765	2.07295	0.0956175	5.98556	-2.62987	2.23739	2.14708	-0.291785	-1.8108	-1.32502	-0.670211	2.10583	0.461194	6.16507	-2.6417	2.21407	2.05302	-0.473448	-1.41042	-2.12253	-0.14361	1.06575	0.00640895	6.20134	-3.28356	2.28362	0.844393	-0.783346	-1.05286	-2.07192	-0.861224	0.634757	0.00279465	5.96725	-2.52612	1.75383	-0.373043	-4.642333e+01	5.600759e+01	9.584265e+00
83800	-0.375917	-1.51537	-1.77396	-0.547117	1.91217	0.0496778	6.26152	-2.12822	2.16357	2.19944	0.0375814	0.0257115	1.28505	0.0473207	0.366193	0.044525	0.161987	0.0799714	0.127228	1.00534	0.0406601	-0.231267	-1.55233	-0.504982	-0.438208	1.67169	0.22786	6.47118	-2.43859	2.29878	1.81238	-0.127314	-1.66327	-0.626259	-0.706143	1.33339	0.122464	6.54083	-2.44734	2.23257	0.896119	-0.244072	-1.99231	-2.00989	-0.724769	1.71078	0.0149456	6.0021	-2.82532	2.16134	1.52276	-0.531668	-1.34676	-0.151021	-0.156777	0.749538	0.366686	6.47541	-2.69881	1.81556	0.223053	-0.159648	-1.94265	0.160579	-0.153945	1.76817	0.208356	6.31102	-2.4752	1.98351	2.10619	-0.368439	-1.85551	-1.16226	-0.536985	1.79515	0.117816	5.93683	-2.50695	1.54916	1.56888	0.000473591	-1.60986	0.337332	-0.668923	1.55381	-0.0374926	5.9601	-2.26496	1.26002	0.498688	-0.310449	-1.93465	-1.51749	-0.241329	1.7973	0.181649	6.21014	-2.47577	2.19277	2.16752	-0.163153	-1.69797	-0.637691	-0.536993	1.63777	0.432391	6.43728	-2.77771	2.2646	1.84024	-0.351392	-1.62332	-0.406058	-0.163331	2.21913	0.285124	6.77173	-2.15466	1.87366	1.698	-0.180812	-1.54499	-1.61398	-0.524777	1.8745	0.238007	5.99509	-3.29045	2.2614	1.89922	-0.110611	-1.28402	0.512781	-0.561322	1.59509	0.247481	6.38606	-2.4549	1.65015	0.734229	-0.132017	-1.60492	-0.765933	-0.508327	0.333753	0.284945	6.16121	-2.40735	2.15742	-0.120519	-4.675192e+01	4.088072e+01	-5.871198e+00
83900	-1.15545	-1.72562	-1.45539	-0.514127	1.31384	0.476921	5.71051	-3.76495	2.1387	1.00966	0.130111	0.224076	0.0641707	0.113274	0.364438	0.0769192	0.13358	0.195478	0.0753841	0.451241	0.0201226	-1.48503	-2.03647	-1.7157	-0.399763	1.7531	0.390679	6.24183	-2.99287	2.11146	1.15505	-1.57412	-1.77693	-1.28529	-0.30305	1.13965	0.227867	6.80517	-2.9314	2.18668	0.727204	-0.877183	-2.18149	-1.89592	-0.334434	1.73805	0.238624	6.3977	-3.03798	2.17834	1.64626	-2.14117	-1.31898	-1.76413	-0.207535	0.818155	0.528819	6.6994	-2.87728	1.84398	0.0335253	-1.99188	-2.14457	-1.5154	-0.254668	2.25751	0.221869	6.85278	-2.21769	1.5826	2.26081	-1.97878	-1.67838	-1.89882	-0.344765	1.09921	0.272442	6.139	-2.96443	2.10569	1.07615	-1.08265	-1.59982	-1.83467	-0.411769	0.685937	0.0275864	5.82007	-2.80181	2.17747	0.418055	-2.00828	-1.8523	-1.50032	-0.658626	2.23419	0.374062	6.51127	-2.42402	1.76605	1.84038	-1.87807	-1.64756	-1.7319	-0.536917	2.07224	-0.145887	6.3277	-2.45422	1.81275	1.72227	-1.64556	-1.57602	-1.61997	-0.22821	2.13783	0.409911	6.43901	-2.80474	1.94501	1.9006	-1.39369	-2.04311	-1.37011	-0.45784	2.13684	0.645299	5.94198	-3.42152	1.59418	2.23185	-1.61907	-1.50572	-1.69726	-0.442778	1.12193	0.432546	6.13921	-3.10448	2.04011	0.614972	-1.90785	-1.60337	-1.70814	-0.457573	0.387089	0.26491	6.05728	-2.87943	2.13858	-0.00745594	-3.927987e+01	5.691320e+01	1.763333e+01
84000	-1.33043	-1.3355	-0.798591	-0.609468	0.643207	0.252348	6.03597	-3.31429	2.02118	-1.14882	0.43183	0.0655182	0.112679	0.16478	0.909307	0.138689	0.151483	0.204262	0.0844276	1.46902	0.0217429	-1.00206	-1.56322	-1.03443	-0.584096	1.95542	0.310447	6.05096	-2.62099	1.9548	0.743573	0.181751	-1.40976	-1.12045	-0.924621	1.53961	-0.307054	6.19103	-2.56202	2.06249	1.15893	-0.828394	-1.52937	-1.80502	-0.366047	2.01243	-0.365929	6.45072	-3.11265	2.13589	1.8318	-0.412966	-1.32189	-1.46143	-0.0195595	0.833239	0.358069	6.73452	-2.07062	1.7837	-0.0579577	-0.886461	-1.97781	-0.522919	-0.239793	1.98792	0.0755286	6.55746	-2.33441	2.26412	2.21908	-1.58966	-1.76469	-1.18018	-0.612914	1.29414	1.16372	6.47848	-3.38722	1.88445	1.26558	-0.629264	-1.55312	-1.3786	-0.20508	0.380422	-0.072038	5.77451	-3.25691	2.16916	0.167999	-0.436666	-1.2415	-1.0298	-0.481371	2.26778	-0.41043	6.17727	-2.54922	2.13912	2.20341	-0.190803	-1.78477	-0.933703	-1.11844	1.6892	0.264686	5.4546	-2.90388	1.80546	1.93585	-1.3997	-1.49574	-1.21477	-0.293024	2.02562	0.290581	6.76818	-1.90661	2.01879	1.26507	-0.782538	-2.18384	-1.4859	-0.236369	2.03723	0.776441	6.38933	-3.04623	1.81356	2.18355	-0.582095	-1.50949	-1.45544	-0.214642	1.2353	0.129259	6.47525	-1.99336	2.28475	0.797204	-1.46423	-2.02359	-1.52087	-0.91241	-0.0250701	0.731787	5.74411	-2.83327	2.26784	0.00970207	-8.527303e+01	5.340359e+01	-3.186944e+01
84100	-1.49021	-1.67718	-2.07962	-1.32329	0.610172	-0.186605	6.20705	-3.08792	2.14369	0.225931	0.103572	0.325645	0.155856	0.142675	0.429298	0.1425	0.267008	0.0978792	0.094071	0.411931	0.022924	-1.21764	-1.91112	-1.87754	-0.828861	1.54173	0.519687	6.00902	-2.6585	2.10278	1.04515	-0.701105	-1.50947	-1.99751	-0.66487	1.29433	-0.0292732	6.34023	-2.71086	1.93912	0.729848	-0.868211	-1.88607	-1.93286	-0.135491	1.77513	0.0744515	6.53108	-3.25151	2.194	1.72766	-1.15293	-1.3013	-1.61801	-0.7781	0.776787	0.905271	6.35104	-2.57423	1.92649	0.416876	-1.1881	-2.2668	-1.7161	-0.652611	1.72205	0.138503	5.76059	-2.19101	1.70947	1.64279	-1.27965	-1.69193	-1.54747	-1.08493	1.08161	0.884238	5.90782	-2.7634	1.76876	0.718322	-1.05226	-1.11128	-1.55354	-0.592422	1.07259	0.0117914	5.97521	-3.37294	1.88598	0.372825	-1.56769	-1.18386	-2.20381	-0.890828	2.12059	-0.230333	5.95512	-2.42055	2.06865	1.82487	-0.891434	-1.17561	-2.22306	-0.932319	1.72405	0.19492	6.33861	-2.46265	2.04639	1.31303	-0.670724	-1.42845	-2.08133	-0.513245	2.14686	0.085353	5.95169	-3.14894	1.90658	1.71136	-0.881756	-2.01378	-1.95934	-0.858838	2.00488	0.816177	5.97815	-3.10861	1.92444	2.03523	-0.996153	-1.43663	-2.07314	-0.208977	1.54219	0.088842	6.44919	-2.84943	1.86713	0.961487	-0.894589	-2.08217	-1.52228	-1.07455	0.231371	0.705387	5.33225	-3.17274	1.96086	-0.118325	-5.747618e+01	4.306733e+01	-1.440884e+01
84200	-1.38806	-0.898869	-1.89601	-0.356735	0.941462	0.145916	6.22986	-2.24235	2.25347	0.92423	0.105703	0.0688269	0.342775	0.159389	0.478072	0.177399	0.22707	0.325342	0.127844	0.53576	0.0230669	-1.16601	-1.49379	-1.84999	-0.591187	1.81192	0.185248	6.05843	-2.63556	2.23636	1.4762	-1.59007	-1.07846	-1.55017	-0.975056	1.34544	-0.280084	6.19632	-3.12567	2.21915	0.95625	-1.12079	-1.43938	-1.97037	-1.00234	1.91537	0.655431	6.66721	-3.13836	2.22508	1.54462	-1.32888	-1.34559	-2.06708	-0.480839	0.650548	0.15837	6.07043	-2.25258	2.23411	0.314041	-1.11801	-1.39279	-2.10445	-0.584832	2.08864	-0.204336	6.50792	-2.33667	1.77114	1.59983	-0.966799	-1.72941	-2.25147	-1.17168	1.64278	0.658902	6.03404	-1.9084	1.75904	1.17123	-1.35967	-1.24577	-1.75596	-0.822126	1.28965	0.477077	6.08103	-2.6144	1.66131	0.589275	-1.04143	-1.27047	-1.21755	-1.29742	2.06908	0.86095	6.19842	-3.14641	2.23225	2.11119	-1.12211	-1.35689	-2.2259	-0.778159	2.03464	0.0486643	6.5268	-2.34942	1.78456	1.62209	-1.54113	-1.49212	-1.03447	-0.354134	2.17661	0.192096	6.03861	-2.9008	1.89986	1.94824	-0.875309	-1.78238	-2.10531	-0.563462	2.09109	0.433434	6.04097	-3.32841	1.98807	2.09006	-1.63779	-1.39588	-1.88303	-0.467407	1.05243	0.068424	6.08233	-2.29328	2.29944	0.668156	-1.34334	-1.59027	-1.84632	-0.958165	0.0858096	0.00250573	5.56091	-1.1965	2.27466	-0.158309	-5.525019e+01	4.886531e+01	-6.384881e+00
84300	-0.773433	-1.60664	-0.850645	-1.80919	1.58237	0.172768	5.90848	-2.35401	2.09813	1.60319	0.113515	0.123958	0.0904503	0.3896	0.536176	0.0827489	0.0546287	0.272456	0.153877	0.417986	0.0237436	-0.995693	-1.773	-1.29002	-0.503718	1.68786	0.103945	6.0803	-2.78692	2.03266	1.24166	-0.785084	-1.70268	-1.34601	-1.26579	1.08443	0.428661	5.87509	-2.68223	2.06855	0.720658	-0.918837	-1.72521	-0.670561	-0.382708	1.93889	-0.104678	6.3623	-3.14254	2.14622	1.73013	-0.934158	-1.20989	-1.39195	-0.322846	0.857755	0.122128	6.11306	-2.57829	2.00927	0.372043	-0.677483	-1.2494	-1.59469	-1.10204	2.09114	0.486177	6.37169	-2.78284	1.79976	1.95366	-0.701034	-1.59915	-0.983103	-0.597675	1.40978	0.101959	6.07923	-1.94677	1.81275	0.886031	-1.29415	-1.39536	-1.72624	-0.503931	1.04368	0.20974	6.11148	-3.33785	1.99917	0.669427	-0.886576	-2.23527	-1.31215	-0.684702	2.06816	0.371379	6.08298	-2.36573	1.4398	1.44544	-1.17801	-1.62446	-1.12666	-0.940075	1.94679	0.0281085	6.01373	-2.73859	1.72186	1.73939	-1.61054	-1.91163	-1.27815	-0.738656	1.81734	0.411389	5.59045	-2.73524	1.93079	1.76774	-0.506602	-1.94706	-1.33816	-0.288781	1.99529	0.391124	5.99569	-3.53221	2.1991	2.17862	-0.857323	-1.59424	-0.893215	-0.381506	1.41672	-0.0357696	6.08026	-3.21843	2.12214	0.902227	-0.710926	-1.47074	-0.71736	-0.381727	0.393535	0.184837	6.1941	-2.65656	2.11469	-0.128917	-4.443285e+01	4.905623e+01	4.623385e+00
84400	-2.22705	-1.55012	-1.63199	-0.082306	1.35877	-0.0339598	6.8007	-2.90254	1.982	0.565284	0.041702	0.151268	0.47431	0.102045	0.207164	0.0750274	0.0950516	0.116383	0.104193	0.474815	0.0331069	-1.71157	-1.56473	-2.00383	-0.450052	1.48142	0.0743971	6.02883	-3.07933	2.14282	1.13612	-1.94057	-1.7013	-2.29943	-0.594693	1.22021	-0.401694	5.66593	-3.95934	1.98432	0.65477	-1.84708	-1.60436	-2.15071	-0.622818	1.97371	0.0254994	6.1229	-3.36965	1.78598	1.33644	-1.77529	-1.01484	-2.23451	-0.422075	0.612608	0.0238375	6.13982	-3.06387	2.20227	0.315988	-1.62601	-1.83492	-1.69156	-0.757372	1.91805	0.409427	5.87567	-3.19673	1.80401	2.25492	-2.07543	-1.64642	-1.56895	-0.449924	1.21087	-0.10278	5.69626	-2.59257	1.85666	0.677113	-1.44206	-1.35202	-1.5682	-0.452938	0.846423	0.102957	5.99807	-2.98694	2.14862	0.673507	-1.63051	-1.69772	-1.26876	-0.741059	1.85187	0.361434	5.90622	-3.32118	1.96641	1.84768	-1.69213	-1.53633	-1.69064	-0.857163	1.53713	0.0520827	5.81642	-3.18365	1.74688	1.13714	-1.34431	-1.9453	-1.77089	-0.284895	1.66846	0.766746	6.21561	-3.06878	1.65537	1.30559	-1.46866	-1.64633	-0.695375	-0.119867	2.27376	0.305765	6.40378	-3.03627	2.0356	2.29893	-1.64963	-1.23864	-1.74719	-0.522153	1.48803	-0.230998	5.89872	-3.20499	2.25355	1.1557	-1.6591	-1.90529	-1.27822	-0.121713	0.302201	-0.101394	5.81656	-3.65681	2.08706	0.0683115	-3.998287e+01	4.825586e+01	8.272993e+00
