iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnPLivNDCVCC(1)	M_lnPKidNDCVCC(1)	M_lnPBrnNDCVCC(1)	M_lnPBodNDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnPLivNDCVCC(1)	V_lnPKidNDCVCC(1)	V_lnPBrnNDCVCC(1)	V_lnPBodNDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnPLivNDCVCC(1.1)	lnPKidNDCVCC(1.1)	lnPBrnNDCVCC(1.1)	lnPBodNDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnPLivNDCVCC(1.2)	lnPKidNDCVCC(1.2)	lnPBrnNDCVCC(1.2)	lnPBodNDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnPLivNDCVCC(1.3)	lnPKidNDCVCC(1.3)	lnPBrnNDCVCC(1.3)	lnPBodNDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	lnPLivNDCVCC(1.4)	lnPKidNDCVCC(1.4)	lnPBrnNDCVCC(1.4)	lnPBodNDCVCC(1.4)	LnPrior	LnData	LnPosterior
73000	2.92352	3.24327	0.427456	1.11539	0.405084	1.22976	0.0700798	2.48955	0.570837	2.69439	1.9677	0.335584	1.09142	0.846945	0.678279	0.603594	0.946673	0.0135883	0.734759	0.356042	0.815493	0.0322747	-1.02884	0.595938	-0.798919	-0.399519	0.448058	1.33156	-2.06525	1.17983	1.78383	1.86966	4.51828	-1.8778	-1.15665	-0.205936	-0.643306	-0.433695	1.58516	-0.819513	2.29146	0.435048	1.04332	0.143764	0.112076	0.10747	0.0609673	0.0604111	0.0313747	0.455346	0.136788	0.0551849	0.084798	0.121637	0.424981	0.308403	0.085464	0.27995	0.11062	0.576769	0.13298	0.0765875	0.541752	0.396944	0.0872974	0.98329	0.00927773	1.01268	-1.51049	-1.02114	0.318129	-0.876015	-0.345282	0.408555	2.61125	-1.65302	0.928765	1.73876	1.78206	4.6004	-1.62731	-0.996047	0.355872	-0.412892	-0.0759659	1.45997	-0.548182	3.22096	0.614515	1.16463	-0.107885	-1.03531	0.983358	-0.807651	-0.104366	0.820717	1.07286	-2.17043	0.727264	1.80009	2.28832	4.39759	-1.85279	-1.71699	-1.59758	-0.589126	0.539433	1.33438	-0.722364	1.74307	0.0659589	1.45351	-1.64636	-1.05085	1.01316	-0.48713	0.0200904	0.447952	-0.746094	-1.74838	0.950298	1.84365	1.63037	4.41544	-2.31347	-0.872029	-0.500387	-0.927041	-0.173431	1.48543	-0.632089	1.20461	0.393673	0.803197	-0.487248	-1.10769	0.720489	-1.12326	-0.192012	0.27188	1.9524	-1.99373	1.09449	1.58391	2.04035	4.24085	-1.61683	-1.34624	0.593879	-0.684845	1.45853	1.51107	-0.756785	1.26631	-8.598722e+01	-2.595074e+02	-3.454946e+02
73100	2.55253	2.14463	0.456007	0.984416	0.462272	0.716431	0.25793	0.723623	0.719335	1.66758	1.82837	0.301766	0.976538	0.734228	0.523262	0.598634	0.756168	0.0141311	0.416988	0.442697	0.718957	0.0113993	-0.664582	0.0777671	0.00519333	0.48873	0.292475	1.23713	-3.2553	0.904131	1.83936	1.33812	4.55487	-2.09249	0.221344	0.249996	1.2064	0.40917	1.40398	-0.684161	1.99017	0.238671	1.79101	-0.445678	0.302607	0.0411569	1.00204	0.079054	0.251289	0.18779	0.178226	0.0691021	0.223184	0.0601463	0.0304586	0.109744	0.096011	0.791098	0.0713469	0.0941074	0.112833	0.0466049	0.293837	0.122357	0.105032	1.64759	0.135851	2.08307	-1.10532	-0.0940659	0.572484	-0.623486	0.853958	-0.0336452	1.64108	-2.89603	1.14682	2.58015	1.74241	4.57879	-2.28142	-0.273464	0.337685	1.51531	0.0893934	2.13617	-1.07585	1.76948	1.06255	1.54645	-0.415149	-0.989401	-0.0167832	-1.88554	0.922378	0.768205	0.462381	-3.18819	1.03656	2.26499	1.34768	4.48885	-2.07778	0.461142	-1.8148	1.30642	0.510748	1.23206	-0.743283	2.21411	0.694907	2.11858	-0.778731	-0.673784	0.173519	0.612658	0.678751	-0.926902	0.523609	-2.38771	0.84914	1.70944	1.33877	4.46639	-2.02918	0.00321627	-0.557977	1.22238	0.0687053	1.60784	-0.508117	2.10333	0.245466	1.17852	-2.05419	-0.535805	-0.253549	-2.95552	0.590165	0.252006	1.59202	-3.56172	0.67925	1.71373	1.02596	4.44426	-2.09628	-0.3355	0.704281	1.64047	0.76188	1.67485	-0.647768	1.57051	-8.341477e+01	-2.664653e+02	-3.498800e+02
73200	2.91378	2.14699	0.572635	1.51951	0.998495	1.25562	0.218977	2.20911	1.10979	1.34949	2.09765	0.255873	1.10597	0.698295	0.638918	0.480416	0.84083	0.0102774	0.649963	0.610075	0.652158	0.0213041	-0.15869	0.318625	-0.233243	0.0201283	0.855237	2.15304	-2.90658	1.2421	1.37459	1.60752	4.54573	-2.00584	-0.053769	-0.322205	4.53756	0.420269	1.37876	-1.23313	1.73913	0.543236	0.792899	0.345289	0.0638855	0.546606	1.18808	0.0865271	0.0607307	0.128396	0.394997	0.188882	0.125711	0.175862	0.131447	0.0694445	0.0648872	0.302295	0.144613	0.105676	0.0623876	0.0894057	0.0399613	0.0974083	0.152299	0.872625	0.0701496	1.39105	-0.885275	-0.345001	1.05482	-2.05716	0.130469	0.945769	1.58846	-2.78118	0.871933	1.2657	1.37347	4.32579	-2.15079	-0.0660569	0.432648	4.14951	0.0687913	1.42901	-1.38693	1.75743	0.32806	1.04779	-0.530504	-0.562694	1.03071	-0.137828	0.133929	0.965852	1.6474	-2.91669	1.51085	2.06602	1.86059	3.65017	-2.04134	-0.0372578	-1.91828	4.04736	0.379529	1.21489	-0.803819	1.8163	0.569232	0.769345	-0.625543	-0.336233	0.767877	-0.176061	0.448991	0.905191	1.48655	-3.09552	1.51203	1.49682	1.11899	4.20817	-2.01225	-0.415179	-0.674243	4.3735	-0.462405	1.43148	-1.17266	1.57844	0.88872	0.0907633	-0.111534	-0.394259	1.12831	-1.91332	0.409454	0.837926	2.18702	-3.45962	0.903022	1.73747	0.933939	4.24034	-1.69679	-0.046861	0.591963	4.4486	0.723331	1.14942	-0.979578	1.58207	-7.932738e+01	-2.584279e+02	-3.377553e+02
73300	3.24294	2.1052	1.47275	1.15674	0.457037	0.848165	0.170218	1.48156	1.57815	2.33229	3.2161	0.41039	1.08288	0.804021	0.524578	0.498652	0.704076	0.0100376	0.733349	0.381453	0.98128	0.0126837	-0.190882	0.650965	-0.585361	-0.180745	0.670777	1.35757	-1.83374	0.973963	2.48377	1.62331	4.46235	-1.53216	0.127887	0.208806	3.41536	0.346189	1.12329	-0.709379	2.50333	-0.101697	0.937071	1.58218	0.505187	0.12055	0.0755985	0.070588	0.0368735	0.135068	0.0885999	0.0342531	0.149138	0.112234	0.0570133	0.0442313	0.0720205	1.28922	0.0756761	0.172281	0.0602067	0.0713035	0.116916	0.0954784	0.114334	12.4729	-0.642228	1.25645	-0.661554	-0.333898	0.788941	-0.935232	-0.122067	0.871581	1.93486	-1.99492	1.43158	2.94846	1.75121	4.32803	-1.64996	-0.0581451	0.15541	3.14246	0.552488	0.980034	-0.677337	2.29172	0.367592	0.995023	0.140101	-0.301477	0.122181	-0.629891	-0.592001	0.273179	0.835262	-1.9363	1.18588	2.71756	1.77015	4.49293	-1.52678	0.388726	-1.83581	3.66579	0.31943	0.635493	-1.02841	2.01371	0.00604335	0.777813	-4.36379	-0.355075	0.932961	-0.102606	-0.343313	0.789914	1.54005	-1.81578	1.10839	1.89592	1.94065	4.46732	-2.07194	0.218256	-0.560675	3.68731	-0.285051	1.00975	-0.0832146	1.89947	0.317392	0.213407	-2.40504	-0.217217	0.815631	-0.497166	-0.471781	0.488849	1.9124	-1.98797	0.940734	2.46029	1.53636	4.1585	-1.33986	-0.302514	0.620329	3.28678	0.696489	1.31257	-0.927842	2.205	-7.469123e+01	-2.652492e+02	-3.399405e+02
73400	3.2262	2.38104	0.569201	1.59882	0.418751	0.966111	0.20731	2.36988	1.09885	2.87883	2.65618	0.457546	1.07636	0.743128	0.760898	0.529149	0.826616	0.0100597	0.676895	0.50343	0.787749	0.0102886	-0.527285	0.332243	-0.14578	0.285754	0.439443	0.290874	-1.81598	1.00765	2.02055	1.39469	4.47945	-2.00959	0.172353	-0.234112	3.04092	0.105951	2.05064	-0.0607159	3.5756	0.420097	0.785292	-1.09199	0.0891331	0.0673413	0.468898	0.079137	0.0602932	0.871247	0.536358	0.0748517	0.0476288	0.193622	0.0778296	0.0833231	0.0865232	0.973359	0.229865	0.101584	0.125575	0.123308	0.663189	0.105576	0.0982865	1.74455	0.477315	0.608913	-0.265569	-0.533263	0.0646572	-1.25207	0.375774	0.392688	1.82371	-1.73367	0.819267	1.93176	1.3262	4.57076	-1.34436	0.227485	0.490979	2.59253	0.342253	1.73406	-0.311066	4.52149	0.229697	0.593875	0.248663	-0.776148	0.402499	0.135584	0.0411911	0.298543	0.713184	-1.32877	0.884973	1.91318	1.54763	4.24126	-1.88614	0.124673	-1.72924	3.36389	0.720091	1.73817	-0.261847	2.00425	0.293615	0.949072	-1.82498	-0.369313	0.707846	-0.170436	0.562069	0.896156	-0.732133	-1.95137	0.958506	2.11828	1.40736	4.09517	-2.22741	-0.0326943	-0.557541	3.18348	-0.185005	1.90957	-0.0234232	2.22535	0.542462	1.01583	-3.8744	-0.335771	0.627096	-1.68063	0.717766	0.364392	1.93353	-2.62361	1.34554	1.79548	1.40521	4.28414	-1.78562	-0.151368	0.436706	4.03358	-0.0810253	2.05731	-0.560516	2.42203	-8.710914e+01	-2.494449e+02	-3.365541e+02
73500	1.92269	2.46123	1.19412	0.958748	0.440697	1.23219	0.204263	2.48563	0.977917	3.10057	1.88087	0.493307	1.06062	0.654008	0.676236	0.436782	0.934184	0.0100372	0.580394	0.570861	1.22858	0.0109148	-0.575324	0.258721	-0.152599	0.298771	0.184234	2.1195	-3.40548	1.05755	1.85582	1.14889	4.53164	-1.49045	0.102668	-0.669392	2.33803	0.447564	4.22242	-0.486383	2.80311	0.479436	1.52277	-4.50452	0.0520925	0.0482437	2.11193	0.143155	0.0739155	0.072369	2.41251	0.0897819	0.088126	0.229207	0.0862575	0.200459	0.100998	1.24927	0.120629	0.080391	0.273247	0.192755	0.318673	0.180505	0.142043	18.7324	0.0358785	1.95017	-4.24361	-0.463005	0.172006	-1.64963	0.750478	0.137073	2.03909	-2.33592	0.736363	1.63214	1.15277	4.60492	-1.87456	0.0729866	0.457178	2.43516	0.753249	3.48835	-0.335976	3.37799	0.908159	1.47251	-0.622772	-0.42401	0.154681	-0.733754	0.0521695	0.313758	2.23902	-0.108224	1.15255	2.13028	2.17112	3.96857	-1.93121	0.0766469	-1.92885	2.00979	0.846285	4.33076	-0.812394	2.18557	0.62876	1.6094	-0.450019	-0.317387	0.109708	0.663413	-0.362089	0.668186	1.98491	-3.06919	0.973367	1.70532	1.26017	4.4742	-2.1427	-0.104018	-0.635826	1.89502	-0.00951795	4.00112	-0.0793026	2.24278	0.789434	1.11578	-3.60257	-0.756589	0.119955	-3.62734	-0.263103	0.278153	1.85616	-2.78265	1.06951	1.9501	1.26954	4.46517	-1.66089	0.218542	0.669459	2.52234	0.209207	4.20604	-0.0472167	3.17292	-9.993195e+01	-2.647215e+02	-3.646535e+02
73600	3.1402	1.19516	0.284061	2.43669	0.494184	1.4369	0.122736	3.16213	0.656095	1.69113	2.21204	0.454971	1.17936	0.79759	0.875455	0.727755	0.821346	0.0112733	0.845184	0.632037	0.941056	0.0112459	0.837689	0.560607	-0.835242	0.145016	0.412172	1.24643	-1.99477	1.1866	1.70998	1.4029	4.3074	-0.910863	-1.06417	-0.69142	1.07321	-0.229659	1.74805	-0.827354	2.70012	0.754482	0.611511	-0.797141	0.137786	0.112798	0.387643	0.0454532	0.0497334	0.894873	0.0589743	0.0572711	0.113405	0.0290969	0.0552766	0.338795	0.100597	0.667364	0.21566	0.143357	0.116776	0.264123	0.0637744	0.242254	0.596151	1.97172	-0.140049	1.91254	-1.38598	0.450568	0.616599	-1.67427	0.19635	0.423403	3.17571	-1.61445	0.960487	1.70373	1.49734	4.5903	-1.19188	-0.905591	0.310338	1.51517	-0.592389	1.35954	-1.37266	3.00683	0.940836	1.83326	-1.0858	0.394658	0.605043	-2.04972	0.502388	1.01099	0.969848	-2.4795	1.31774	1.85676	1.23064	3.93029	-2.17503	-1.07675	-1.85354	1.67475	0.556584	1.49733	-0.953281	1.96455	0.604534	1.21399	0.918366	0.0603743	0.943044	-0.672733	-0.0902913	0.708846	0.0473443	-1.73035	0.956123	1.9506	1.50917	4.54424	-1.45039	-1.33138	-0.306909	1.47909	-0.249982	2.50194	-0.654955	2.1993	0.938435	1.5087	-1.15708	0.0230138	0.748717	-1.57247	0.264062	-0.00792483	2.21593	-2.09599	0.706682	2.09662	1.26506	4.51896	-0.597848	-1.02183	0.753534	1.24053	-0.884789	0.944431	0.149403	2.58703	-1.163702e+02	-2.607049e+02	-3.770750e+02
73700	2.95763	1.79601	0.50525	0.62611	1.46231	1.53731	0.162557	2.43075	0.644945	2.3884	2.68189	0.249733	1.10825	0.711854	0.857136	0.503281	0.870795	0.0119927	0.550864	0.545418	0.917083	0.0107015	-0.805916	0.713807	-0.534741	0.364189	0.376206	2.62828	-0.955821	1.15515	1.99686	1.57532	4.52799	-1.19587	0.304326	-0.170892	-0.0111405	-0.0309918	1.1495	-1.15648	2.88497	0.497299	1.64281	1.70932	0.204133	0.110749	0.110821	0.0668263	0.0380307	0.184743	0.17671	0.0635758	0.163221	0.0923064	0.0374137	0.0648769	0.280041	3.03788	0.0671293	0.0616243	0.0533864	0.153247	0.0687636	0.0944647	0.213717	12.7792	0.232326	0.799329	-0.782541	-1.13246	0.635886	-0.807061	0.0517136	0.391668	2.93927	-0.947732	1.28032	2.29511	1.51955	4.44405	-1.64156	-0.527117	0.2802	0.268281	-0.0523897	0.826704	-1.24145	2.8409	0.686018	1.44984	0.110766	-0.0232684	0.572808	-0.766479	0.191844	0.510273	2.53299	-0.698334	1.31031	2.21817	1.65529	4.58277	-1.29663	0.20925	-1.95513	-0.0399976	0.242644	0.994399	-0.978009	2.57989	0.818892	0.840922	-1.66402	-0.382194	1.19275	-0.579538	0.53003	0.647645	1.81301	-0.942341	0.912894	1.83934	1.2954	4.26811	-1.18174	0.739869	-0.292768	0.120666	-0.188282	1.05028	-1.48942	2.40608	0.244042	1.1267	-1.98562	-0.337699	0.45919	-0.651268	-0.0548842	0.412055	2.8985	-1.39358	0.970851	2.60968	1.95842	4.4699	-0.968174	-0.196371	0.568373	-0.536133	-0.211187	0.982666	-0.938459	3.02201	-6.994778e+01	-2.662444e+02	-3.361922e+02
73800	3.17883	2.56506	0.389765	0.759619	0.630983	0.717645	0.049957	1.44944	0.48085	3.26534	1.56682	0.363733	1.19258	0.772003	0.727336	0.508114	0.817555	0.0104592	0.308328	0.472071	0.933635	0.0106275	-0.560893	0.0406765	-0.646814	-0.0244782	0.295751	1.83632	-1.01967	1.24802	2.94709	1.3437	4.36195	-1.32208	0.60778	0.015123	-1.18465	-0.741386	2.48853	-1.56707	2.39133	0.929595	0.373513	2.36495	0.137864	0.0709177	0.0678121	0.166308	0.0537105	2.6674	0.0490993	0.0523661	0.215029	0.0561412	0.0377047	0.0457256	0.0992177	0.451628	0.0913627	0.245273	0.083469	0.102081	0.13576	0.0647878	0.315295	2.26269	0.798372	-0.0124309	2.26262	-0.710642	0.206955	-1.31087	0.376192	0.16574	4.45487	-1.03794	0.981667	2.89826	1.46889	3.9491	-1.62748	0.800581	0.240782	-0.805388	-0.894897	2.70802	-1.76429	2.757	0.859923	1.18901	0.677835	-0.646799	0.0863215	-0.541517	-0.688332	0.397298	1.17462	-0.713787	1.0289	3.23566	1.50644	4.364	-1.46093	0.424493	-1.51662	-0.901105	-0.263353	2.34701	-1.24642	2.16856	0.891927	0.83795	2.52588	-0.945792	0.176625	-0.292416	0.0955366	0.156884	0.694522	-0.93636	1.33355	3.16772	1.30727	4.20542	-1.04723	0.308126	-0.56728	-1.04445	-1.78504	2.68996	-1.71996	2.07111	1.18235	-0.0123491	2.06929	-0.365799	0.371548	-1.21818	0.857427	-0.18794	2.36633	-1.21156	0.958961	2.36168	1.21137	4.45961	-1.05025	0.263771	0.603397	-1.02769	-1.45405	2.62051	-1.3896	2.26799	-6.751849e+01	-2.593358e+02	-3.268543e+02
73900	3.10218	1.25973	0.596606	0.335165	0.609795	1.00905	0.0783977	1.22084	0.650948	3.23035	2.90847	0.285008	1.29446	0.754633	0.70675	0.419627	0.829362	0.0166696	0.257631	0.502695	0.921176	0.0118838	-0.523612	0.249438	-0.991032	-0.0448056	0.402495	2.11621	-1.63935	0.574958	2.40732	1.94996	4.53948	-1.70014	-0.76182	-0.0757174	-0.49429	-0.337037	2.92184	-1.46622	2.41583	0.991988	-0.653505	0.607604	0.126046	0.0377145	0.0884768	0.134263	0.0870932	0.101791	0.641757	0.245347	0.0604358	0.180998	0.0474671	0.0716067	0.200293	1.64982	0.0377216	0.0803878	0.0893129	0.115016	0.0498748	0.0565901	1.14978	1.67228	1.00518	-1.6221	2.40066	-0.515151	0.280986	-1.06755	0.143763	0.43717	2.08578	-1.47338	1.07089	2.28536	2.02145	4.47282	-2.13559	-0.620268	0.398408	-0.491174	0.0386553	2.98513	-1.67629	2.44955	1.31592	0.80428	1.62581	-0.855936	0.270057	-0.785292	0.225119	0.829356	2.33367	-1.34071	0.773242	2.34784	1.74082	4.55224	-1.32944	-0.442294	-1.65448	-0.328229	-0.597334	2.82725	-1.50523	2.45634	0.878883	-0.304738	0.639951	-0.408416	0.263738	-0.277938	-0.128317	0.841261	1.71093	-1.57315	1.33701	2.70091	1.7654	4.35518	-1.14488	-0.0982197	-0.619674	-0.604155	-0.604791	2.91815	-1.267	2.97687	1.20658	-0.961341	0.868819	-0.872963	-0.0481241	-1.33086	0.0887112	-0.0372261	2.61377	-2.38328	0.652245	2.23542	1.22722	4.58963	-1.67398	-0.393062	0.807349	-0.580399	-0.681813	2.92847	-1.48281	2.60621	-6.839612e+01	-2.620962e+02	-3.304923e+02
74000	2.00022	1.01687	0.390118	1.4193	0.654113	1.4969	0.121772	1.9811	0.487518	3.00382	1.63758	0.4435	0.926676	0.775786	0.518331	0.546434	0.887815	0.0144548	0.259007	0.309815	1.20685	0.010247	-0.0938921	0.566589	-0.409478	0.636886	0.16058	2.01118	-1.04289	1.48289	2.49418	1.74183	4.30357	-1.42538	0.314319	-0.4125	-1.08148	-0.574647	2.38883	-1.21228	3.16084	1.48947	0.350811	3.60405	0.0933881	0.0641548	0.827899	0.0424518	0.124612	0.272884	0.0929418	0.12652	0.187711	0.165565	0.0363669	0.0466	0.150622	0.286291	0.0365912	0.423659	0.106599	0.118342	0.0605553	0.37506	0.17533	2.01394	0.894624	-0.19706	3.54972	-0.326692	0.780361	-2.34929	0.748487	0.108636	2.40846	-1.56224	1.43208	2.07991	2.17242	4.47222	-1.41344	-0.0485436	0.211867	-1.27401	-0.94209	3.21886	-1.02332	3.20249	2.12444	1.03796	2.01629	-0.50412	0.427197	-2.05728	0.409475	0.47829	1.91933	-0.884337	1.18558	2.42294	1.70107	4.42017	-1.42533	0.3139	-1.4881	-1.39897	-0.560216	1.98362	-1.30785	3.18636	1.36288	0.492245	1.05946	0.0623418	0.904302	-0.379377	0.814297	0.337998	0.904181	-1.01017	1.71534	2.35255	2.11778	4.24318	-1.62154	1.12382	-0.836875	-0.91839	-1.2538	2.49043	-0.909337	3.33165	1.34663	-0.123198	3.01117	-0.149287	0.496229	-2.4121	0.755577	-0.144061	2.43489	-0.774363	1.64085	2.17707	1.84603	4.31415	-1.07216	0.128912	0.412832	-0.94539	-0.731987	2.41604	-0.8091	2.95151	-7.358915e+01	-2.661109e+02	-3.397001e+02
74100	3.12485	1.59542	1.63985	1.90655	0.594414	0.667538	0.339327	2.66356	0.429733	2.76015	3.16122	0.400978	1.07504	0.859541	0.624977	0.505169	0.83046	0.0156631	0.248336	0.269082	1.18254	0.0107637	0.0664502	0.438747	-0.838761	0.275158	-0.0426564	0.909694	-1.32332	1.35526	2.09615	1.55576	4.13403	-0.868051	0.435287	-1.24858	-0.816744	-1.72994	3.13902	-0.535724	4.01277	1.70374	1.23466	2.25242	0.0488876	0.0514784	0.0432924	0.0507335	0.24615	0.442814	0.0448861	0.0302064	0.128005	0.0357418	0.114633	0.0958655	0.055649	1.74167	0.625868	0.136995	0.0322512	0.0999025	0.135404	0.160459	0.116407	1.87758	1.48367	1.01983	3.08872	-0.179719	0.627688	-0.938926	0.0507185	0.677872	1.47709	-1.21483	1.493	2.41199	1.14941	4.17003	-1.04734	0.134083	0.474318	-1.9889	-1.49272	3.16309	-1.23018	4.0306	2.0907	1.03887	2.59534	0.161364	0.568238	-1.00773	0.283758	0.623292	0.909932	-1.17019	1.32941	2.18676	1.62048	4.20577	-1.30883	0.0175365	-1.70931	-0.547739	-0.983127	3.3962	-1.04635	3.49278	1.37253	1.31217	2.55179	0.189569	0.389146	-0.411638	0.387097	-0.236082	0.312785	-1.22983	1.36823	2.37596	1.37243	3.92396	-1.09527	0.185576	-0.49889	0.0239864	-1.89695	3.07725	-0.585277	3.97755	1.57918	0.751942	2.23381	-0.298531	0.390849	-0.686625	-0.0533812	0.25609	0.969421	-1.86049	1.39301	1.74813	1.63503	4.19326	-0.990782	0.578498	0.694359	-1.33706	-1.10529	3.11164	-0.371212	3.87826	-6.616526e+01	-2.664018e+02	-3.325670e+02
74200	3.02514	2.74459	0.805625	1.42478	0.73278	1.20117	0.109551	2.74259	1.01752	1.46873	2.09045	0.217528	1.21134	0.704802	0.628248	0.432535	0.788788	0.010543	0.173902	0.307074	1.29124	0.0136565	-0.509514	0.970219	-1.06648	-0.45214	0.238698	1.85241	-2.29228	1.03755	2.35841	1.1525	4.5635	-0.491114	-0.0122223	0.182839	-2.55479	-1.68794	4.47742	-0.971028	4.06529	2.16777	1.07372	4.20705	0.0632931	0.0449892	0.0639399	0.115599	0.139615	0.104269	0.313574	0.093363	0.0874447	0.129808	0.0531414	0.154303	0.295883	0.499857	0.165821	0.201156	0.0603563	0.0454936	0.181732	0.264693	0.243943	3.87954	2.18018	1.69595	2.78355	-0.613829	0.782879	-0.9631	-0.122461	0.680671	2.32874	-3.54077	1.34176	2.43816	1.10003	4.49808	-1.16766	-0.862881	0.59456	-2.8336	-1.56097	4.5179	-1.01075	4.48793	1.89181	1.2105	2.88839	-0.234895	1.09795	-1.02437	-0.434475	0.929536	1.55426	-2.16619	1.22197	2.0178	1.03495	4.58118	-0.433583	0.573127	-1.27182	-2.48556	-1.11845	4.27927	-0.822542	4.18067	1.46325	0.845741	3.96468	-0.799464	1.04222	-1.22005	-0.632744	1.00346	1.22696	-2.72578	0.899194	2.25684	0.758268	4.52766	-0.713801	0.262224	-0.10634	-3.30194	-2.0079	4.32238	-1.00287	3.31462	1.10064	1.89323	3.18584	-0.464131	0.798306	-1.71691	-0.756545	-0.0781547	2.59687	-1.57209	0.73616	1.99678	0.818525	4.46358	0.33886	0.979374	1.13164	-3.13021	-1.91125	4.16367	-0.939635	4.47448	-8.138170e+01	-2.625685e+02	-3.439502e+02
