iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
87800	2.07772	-0.373443	-2.92781	-2.05778	-0.473571	6.62055	-0.380629	0.318081	0.527532	0.27009	0.402325	0.510976	0.548767	0.0875578	0.499988	2.11716	-1.34108	-2.96776	-1.74669	-0.360857	6.29017	-0.0505261	1.33635	-1.40723	-3.32872	-1.89204	-0.237141	6.54012	0.269287	2.19758	-1.4584	-3.16602	-1.37443	0.0186234	5.84132	0.339256	1.89498	-1.59961	-2.53859	-1.23436	-1.1197	6.64171	-0.40318	1.66991	-1.44981	-3.49446	-1.1639	0.0398276	5.96036	-0.22533	2.18652	-1.80802	-3.44589	-0.917054	0.117204	5.82772	0.0721802	2.19646	-1.33544	-2.96783	-1.71094	-1.10651	5.99483	0.0163073	1.80431	-1.48859	-4.2618	-2.06092	-0.41642	6.22261	-0.593478	1.9725	-2.46359	-4.51066	-0.99031	-0.781681	5.44757	-0.453653	1.02657	-2.21926	-3.95678	-1.65164	-0.465366	6.28501	-0.464644	2.05518	-1.37511	-4.62442	-2.26072	-0.840838	6.63782	-0.640438	1.48568	-0.736527	-4.22404	-1.74591	0.955484	5.94408	-0.629575	1.04801	-0.680827	-4.24626	-2.14477	0.0921945	6.15929	-0.433863	0.34106	-1.03622	-5.44703	-1.59249	-2.01237	6.57914	-0.223043	-6.121403e+01	-1.082672e+04	-1.088793e+04
87900	1.73899	-0.586937	-4.40181	-1.14493	-0.975512	5.73232	-0.500337	0.321863	1.11595	0.110909	0.0595511	0.0414757	0.261231	0.056543	0.499951	1.30633	-0.285742	-4.16481	-1.26736	-0.804076	6.60886	-0.157552	1.55666	-1.43344	-4.06545	-1.12755	-1.03512	6.5199	-0.476228	1.04972	-0.778015	-4.17534	-1.00928	-0.697163	6.00199	0.270631	1.26059	-0.689925	-3.89847	-1.53788	-0.805613	6.56068	-0.300076	1.73283	-0.381711	-4.12719	-0.677453	-1.07632	5.69358	-0.0584004	1.20336	-0.397888	-4.07411	-1.31014	-0.712351	6.14553	0.3022	0.890004	-1.27963	-4.26574	-1.12051	-0.791867	6.105	-0.497105	1.56933	-0.551718	-4.14703	-0.882736	-0.910299	6.18291	-0.351305	0.337887	-1.07731	-4.16406	-0.714847	-0.827995	5.82284	-0.676114	1.29935	-1.12126	-4.54947	-1.09911	-0.99895	6.30679	-0.188492	1.48952	-0.384397	-3.99988	-0.371402	-0.868659	5.83267	-0.513597	1.7251	-2.19029	-3.56444	-0.843283	-0.731145	6.18833	-0.172689	1.10501	-0.313651	-4.03623	-1.44779	-1.12519	6.33928	-0.518168	1.50174	-1.23299	-4.42216	-1.11214	-1.01387	6.24865	-0.0727425	-2.866191e+01	-1.082751e+04	-1.085617e+04
88000	2.00767	-0.490371	-4.39027	-0.546729	-2.2031	6.54437	0.181329	0.116537	0.202042	0.088243	0.133131	0.42329	0.130973	0.0498719	0.49988	1.96081	-0.921164	-4.17718	-1.08403	-1.08861	5.98045	0.491514	2.10613	-0.192635	-4.39875	-0.500823	-0.172316	5.91685	0.436608	2.09654	-0.309892	-4.23908	-0.936256	-0.489605	6.43309	0.457445	2.23128	-0.110696	-4.36035	-1.16	-1.51228	6.51699	0.420973	2.03573	-0.899399	-4.37424	-0.923242	-0.816437	6.4172	0.788781	2.07406	-1.11938	-4.26003	-0.776108	0.166265	5.64998	0.457352	1.65319	-0.352046	-4.58785	-1.28012	-1.88465	6.3123	0.545667	1.96248	-0.551365	-4.56748	-0.427002	-1.60041	6.41367	0.416386	2.16639	-0.611649	-4.67712	-0.28481	-1.39644	6.23699	0.648926	1.20258	-0.229124	-4.32879	-0.356967	-1.20104	5.99897	0.39575	1.83234	-0.418433	-4.72405	-0.748227	-1.99894	6.2498	0.555447	1.99886	-0.273028	-4.62009	-1.04346	-1.95334	5.93985	0.557997	2.06522	-0.17983	-4.53856	-0.19025	-1.64081	5.82885	-0.0309394	1.62336	-0.681841	-4.25931	-0.599995	-0.706161	5.96178	0.547763	-2.247929e+01	-1.082904e+04	-1.085152e+04
88100	1.08217	-0.205883	-3.7273	-0.244647	-1.87011	5.84592	0.96447	0.118056	0.0863288	0.284347	2.6595	0.0420207	0.237451	0.0748571	0.499974	0.990189	-0.283729	-4.18773	-1.10884	-1.74879	5.46734	1.45657	1.64307	-0.524281	-3.20996	-1.60081	-1.67919	5.94846	1.49061	0.409127	-0.631528	-3.7788	-0.596452	-1.71975	5.92836	1.48053	1.0323	-0.0947479	-5.13815	-0.243902	-2.01165	5.39139	0.971745	0.474253	-0.0344868	-2.93313	-2.16748	-1.86187	5.3397	1.41697	1.30706	-0.167489	-3.14328	-0.659467	-1.6235	5.55734	0.94947	0.0987507	-0.00781867	-4.7357	-1.88716	-1.94805	6.22102	1.23029	1.53261	-0.347521	-4.12632	-1.2106	-2.07163	6.13163	0.365868	1.8119	-0.365678	-4.23498	-2.29788	-1.92686	5.59834	1.00637	1.63083	-0.547861	-4.59193	-1.67733	-2.19806	6.26962	0.595326	1.777	-0.0802516	-4.0994	-0.970467	-2.22868	5.88709	0.523008	1.58897	-0.776854	-4.29492	-1.09042	-2.28497	5.79971	0.49987	1.66825	-0.154744	-4.56512	-1.06275	-2.08542	5.72429	0.527905	1.79331	-0.0800303	-4.29192	-0.990097	-2.06153	6.16718	0.395105	-3.870148e+01	-1.082702e+04	-1.086572e+04
88200	0.95135	-0.153936	-3.99815	-0.0707646	-1.43861	5.59776	1.25739	0.65592	0.218874	0.223537	0.736085	0.408233	0.338789	0.0899891	0.499918	0.916282	-0.06705	-3.98874	-1.35332	-1.46745	5.36591	1.5464	1.18137	-0.516838	-4.89432	-1.64014	-2.00851	5.45026	1.50099	1.41661	-0.181997	-4.42975	-1.2594	-2.06264	5.95592	1.54517	0.692474	-0.0210295	-4.71399	-1.55573	-1.21063	6.19584	0.76598	1.65032	-0.0627519	-3.59775	-0.602264	-1.92847	6.11031	1.44488	1.42606	-0.652535	-3.83921	-0.368848	-1.04627	5.93124	1.14793	0.00679507	-0.148378	-3.84265	-0.604327	-2.12303	5.61538	1.01382	1.24034	-0.316094	-4.02152	-0.289599	-1.1817	5.41678	1.41484	0.686431	-0.872314	-4.21428	-0.143302	-1.1797	5.32804	1.28046	0.750902	-0.480518	-3.72156	-0.480291	-1.55617	5.75902	0.757891	0.683256	-0.0840963	-4.94035	-1.38855	-1.96373	5.67366	1.45529	0.266138	-1.05727	-4.03249	-1.76256	-0.983112	6.08076	1.16426	0.872384	-0.437778	-4.97124	-0.328907	-0.479716	6.4692	1.50566	1.52903	-0.222406	-3.87986	-1.18721	-1.10367	5.64098	1.26962	-5.245646e+01	-1.082821e+04	-1.088067e+04
88300	1.14053	-0.542757	-3.80161	-1.66626	-1.45917	6.15375	-0.00607502	0.99131	0.0674287	0.121449	0.422324	0.121906	0.04928	0.126296	0.499989	1.04455	-0.373654	-4.06324	-2.01383	-1.85902	6.2201	0.211903	1.10716	-0.320323	-3.98942	-2.23201	-1.96203	6.51545	0.128762	0.0250605	-0.420196	-3.79059	-0.976635	-1.87196	6.42518	0.53275	0.818645	-0.297855	-4.17809	-1.63391	-1.48627	5.74031	0.00182932	1.67065	-0.522843	-4.28261	-1.98948	-1.93921	6.05849	0.0290606	1.53814	-0.309116	-4.26618	-1.51289	-2.10808	6.09529	0.204552	0.532436	-0.398257	-3.12239	-2.13467	-1.39849	6.1386	0.00286727	0.877893	-0.264956	-3.65713	-2.12346	-1.50262	5.87709	0.579965	1.67404	-0.181661	-4.13279	-1.91652	-1.45879	6.04041	0.480073	0.341414	-0.229297	-3.68495	-1.62681	-0.982159	5.97606	0.446556	1.32128	-0.704159	-2.6113	-2.15496	-1.57001	5.8053	0.41488	0.64725	-0.612693	-3.75291	-1.0059	-1.48363	5.60787	0.14756	0.339407	-0.418851	-3.83626	-1.28519	-1.32309	6.2963	1.03411	2.12665	-0.792326	-4.03636	-1.12028	-1.41169	6.32814	1.04143	-3.550066e+01	-1.082670e+04	-1.086220e+04
88400	0.495473	-0.925277	-4.23057	-1.4976	-1.5738	6.23352	0.69698	0.0688147	0.380077	0.0693477	0.136879	0.139439	1.23681	0.941512	0.499944	0.688284	-3.00851	-4.37448	-1.71398	-2.06615	6.14761	1.57598	0.532172	-3.62863	-4.67567	-1.51926	-1.9249	6.31637	1.22804	0.921897	-3.29003	-4.35988	-2.21971	-2.22541	5.68198	-0.0638564	1.07965	-3.88997	-4.4064	-1.52576	-1.60085	6.22579	1.54189	0.639723	-2.8398	-4.27173	-2.13787	-1.69862	6.00676	1.18061	1.33405	-1.79611	-3.73536	-1.27015	-2.26623	6.11545	0.940427	1.04814	-2.84099	-4.68708	-1.94821	-2.03262	5.65204	0.941228	0.192321	-1.22409	-4.48184	-1.69009	-1.88024	5.32628	0.153221	0.241894	-1.50122	-4.84359	-2.04709	-2.15299	6.06341	1.02192	0.251643	-1.25388	-4.60995	-1.53612	-2.10203	6.50022	0.258396	0.186612	-0.166112	-4.50842	-1.62274	-2.04718	5.3917	-0.451302	0.369983	-0.423301	-4.65122	-1.37321	-2.05419	5.47552	0.249232	0.333945	-0.0144549	-4.59529	-1.39361	-2.09074	5.75279	1.47498	0.279805	-0.917229	-4.75951	-1.58283	-1.48607	5.45191	-0.459484	-4.598855e+01	-1.082767e+04	-1.087366e+04
88500	1.5833	-1.87768	-2.97598	-1.99897	-1.54431	5.91035	0.417757	0.327898	0.192838	0.326947	0.0633367	0.0557539	0.442455	0.270719	0.499894	1.4831	-2.25267	-2.73064	-2.11439	-1.37025	5.86821	0.0820428	1.88186	-2.04225	-3.16714	-2.20493	-1.58476	5.55106	0.734857	2.02151	-2.76128	-1.7978	-2.0503	-1.66401	6.16455	0.0553415	0.724458	-2.55172	-3.05409	-1.8403	-0.924008	6.10414	0.106556	1.42953	-1.84855	-2.4756	-2.13592	-1.24963	6.08602	-0.219673	0.982632	-2.19626	-3.03728	-2.10135	-1.6335	5.65003	1.06537	2.28605	-2.55952	-2.0106	-1.55761	-1.27783	5.52898	0.096144	1.23285	-1.5672	-2.66736	-1.48979	-1.68001	6.60731	0.936464	1.23754	-0.71005	-2.18744	-1.40149	-1.41287	5.46819	1.03508	1.79886	-1.61654	-3.83992	-0.587424	-1.51772	6.17024	1.42418	1.47389	-1.81732	-3.54857	-1.21612	-1.63284	6.36281	0.383884	0.518786	-1.61973	-2.71473	-1.70593	-1.78169	5.79927	0.524452	1.141	-1.66087	-3.8371	-1.17644	-2.23769	6.66474	1.24585	1.1045	-2.14397	-2.82537	-1.16937	-1.22994	6.35339	1.38781	-5.356185e+01	-1.082873e+04	-1.088230e+04
88600	0.99664	-2.8295	-2.19754	-2.21883	-1.66023	6.22488	0.40625	0.264321	0.291688	0.26781	0.58735	0.0851427	0.123491	0.117369	0.499987	1.69762	-2.38814	-2.77498	-1.13756	-1.6187	5.97945	0.38828	1.6312	-2.38172	-2.81148	-1.17972	-1.86534	5.42701	0.10537	1.82085	-2.49519	-2.95069	-1.61521	-1.63161	5.9673	0.722385	1.56832	-2.35234	-2.29806	-1.17641	-1.38514	6.26084	0.46043	1.54506	-2.27231	-2.5614	-1.13115	-1.68005	6.00159	0.591052	1.58236	-2.7439	-2.23209	-0.186166	-1.53093	6.37925	0.299898	1.23616	-1.71543	-2.50389	-1.54468	-1.65634	6.07499	0.0323909	1.14409	-1.95779	-1.25901	-2.10603	-1.61484	6.49586	0.0611561	1.30011	-1.7852	-1.6494	-1.95489	-1.84051	6.50054	0.261333	0.780029	-2.2218	-0.826385	-1.4271	-1.46149	6.12505	-0.0691486	1.34647	-1.34137	-0.741025	-1.96278	-1.52287	5.81543	0.417961	1.40026	-1.88659	-0.927451	-2.0015	-1.1739	6.06689	0.529863	0.764617	-2.01975	-0.944954	-1.88024	-1.48041	5.89407	0.483646	1.18894	-1.63386	-1.19135	-2.12823	-1.30348	6.18122	-0.130148	-3.515675e+01	-1.082675e+04	-1.086191e+04
88700	1.34703	-1.79338	-1.21817	-1.73826	-0.827738	6.44159	-0.517627	0.275951	0.309962	0.398617	0.03757	0.157168	0.0836117	0.0575766	0.499895	0.854985	-2.22859	-1.37946	-1.63783	-1.38018	6.16203	-0.296805	1.13473	-1.65383	-0.121187	-1.68366	-1.85649	6.59912	-0.42999	1.03559	-2.53688	-1.68512	-1.75765	-1.18506	6.26922	-0.364268	1.32718	-2.5092	-2.5596	-1.41019	-1.67585	6.03852	-0.259231	0.2289	-1.35878	-1.29582	-1.98563	-2.10236	6.0035	-0.0146871	1.02487	-1.36775	-2.22029	-1.85025	-1.34995	6.44726	0.0398539	0.621758	-3.19662	-1.74302	-1.81453	-1.28533	6.46341	-0.102187	1.87549	-1.52038	-0.623133	-1.80637	-1.04088	5.88977	-0.0760204	2.1351	-1.42402	-0.891654	-1.8414	-1.073	5.70632	-0.388869	1.92726	-1.23547	-0.355515	-1.68645	-1.22025	6.53531	0.378396	1.29388	-1.1418	-0.820374	-1.86437	-0.886741	5.83767	-0.122206	1.20598	-1.2116	-0.988537	-1.83634	-0.796633	5.37521	-0.413575	2.13992	-1.41011	-0.1455	-1.69788	-0.6566	6.00083	-0.295677	0.719632	-1.42172	-1.0103	-1.75676	-1.29069	5.7352	-0.0588236	-3.699425e+01	-1.082872e+04	-1.086572e+04
88800	2.01905	-2.35099	-0.782574	-1.95443	-1.02663	6.55668	0.169153	0.280502	0.0518291	0.154317	0.145474	0.0666095	0.238213	0.0712761	0.499987	1.67621	-2.19124	-1.26262	-1.7871	-1.09856	6.38647	0.541233	1.03501	-1.80986	-1.48352	-2.19961	-1.15029	5.34116	0.136534	1.56894	-1.83488	-1.59027	-1.65232	-0.532549	5.38434	0.355791	0.909328	-2.35927	-1.14128	-1.21907	-1.18657	6.61941	0.904452	1.51501	-2.46317	-1.3054	-2.02558	-1.18636	6.17078	0.641064	1.63987	-2.06509	-2.06704	-0.788949	-0.983366	6.03504	0.194944	1.4183	-2.38757	-1.42121	-1.57191	-1.26729	6.25434	0.791969	1.95005	-2.16662	-0.869697	-1.62441	-1.25661	6.42584	0.351136	1.14624	-2.03146	-0.948015	-1.67963	-1.19205	6.08763	0.0115166	2.09438	-2.52778	-0.850924	-1.67372	-1.62716	6.26851	0.450092	2.08395	-2.17571	-0.949342	-0.930784	-1.51508	6.16312	0.408891	1.72754	-2.74338	-1.46631	-2.11656	-1.56615	5.36651	0.206328	1.15296	-2.20175	-0.307656	-1.40938	-1.80581	6.41214	0.370053	1.77657	-2.01774	-0.85201	-0.927219	-1.06356	6.05298	0.229548	-2.863866e+01	-1.082673e+04	-1.085537e+04
88900	0.812271	-0.710468	-0.458499	-1.99601	-1.2102	5.90897	0.309761	0.736896	0.834097	0.083566	0.57145	0.162794	0.935814	0.0758251	0.499961	1.83173	-0.127786	-0.603717	-2.20716	-1.6127	5.83135	0.0509089	1.93388	-0.306389	-0.632154	-1.99524	-1.54088	5.81309	0.0690425	1.61076	-1.71216	-0.576689	-1.83601	-1.85974	5.86662	0.428029	1.58201	-0.267808	-0.626799	-2.14956	-1.36271	6.19064	0.397469	2.23579	-0.647749	-0.673816	-1.81001	-1.87165	5.49294	0.159779	1.75686	-0.374656	-0.0824302	-1.71902	-1.96959	5.42512	0.148152	0.979541	-0.129261	-0.366166	-2.29819	-1.80542	6.44675	0.166964	0.769891	-0.010934	-0.479446	-2.06098	-0.642845	5.42438	0.215773	0.484985	-0.164871	-0.568695	-2.15788	-0.430371	6.57093	0.96406	1.79549	-0.106927	-0.465723	-0.977006	-0.631235	5.6644	0.12743	1.61942	-1.93781	-0.768669	-2.12644	-0.642887	6.07871	0.362701	0.11724	-0.2912	-0.714874	-1.58206	-0.481143	5.57746	0.555787	0.92275	-0.504295	-0.503277	-0.556611	-0.915156	5.44804	0.186654	1.19166	-0.1397	-1.21589	-1.17516	-0.241152	5.73625	0.477761	-4.643948e+01	-1.082729e+04	-1.087373e+04
89000	1.65663	-0.505783	-1.11488	-1.70491	-1.60865	6.03062	0.313943	0.0772772	0.235696	0.129085	0.127901	0.192889	0.0800168	0.229942	0.499989	1.78873	-1.15244	-0.880782	-1.9607	-1.36965	6.04095	0.305742	1.66066	-1.22568	-1.01915	-1.63383	-1.61998	5.86388	0.317993	1.89319	-1.63598	-0.999992	-2.28673	-1.52499	6.34458	0.231811	2.00466	-1.95338	-1.13894	-1.61297	-1.3441	6.06824	-0.251506	2.11616	-1.53348	-0.980462	-2.07438	-1.25501	5.5396	-0.156016	1.31573	-1.2051	-1.07102	-1.95018	-1.3578	5.49093	1.51646	1.5676	-1.44411	-1.13506	-1.82551	-0.854502	6.43189	0.544969	1.30625	-1.57132	-0.410067	-1.92662	-1.08588	6.57081	-0.0447941	1.52088	-2.08282	-0.948913	-1.94836	-0.0285841	6.53159	0.685585	1.46968	-1.66581	-0.528501	-1.28332	-1.50741	6.05785	0.373538	1.44528	-2.28503	-0.662052	-1.41944	-1.07081	5.81086	0.380841	0.991878	-1.1722	-0.614873	-2.20223	-0.881913	6.4058	-0.00309014	1.52464	-1.71746	-0.714103	-2.05763	-0.521531	6.5439	0.646036	0.908374	-2.59746	-0.316877	-1.13995	-1.30019	6.40082	-0.00761198	-4.002930e+01	-1.082671e+04	-1.086674e+04
89100	1.51225	-1.12974	-0.698785	-1.08537	-2.29428	6.57906	-0.225873	0.188263	0.110217	0.248659	0.201338	2.62851	0.196307	0.0569543	0.499957	1.17932	-1.84223	-0.609403	-0.603095	-1.46767	6.09644	-0.56169	1.79257	-1.96105	-0.357466	-0.454408	1.41622	5.92807	-0.229627	1.44247	-1.93956	-0.0667988	-0.389481	-2.04153	5.64082	-0.359128	1.34941	-1.66206	-0.248911	-0.473289	0.335356	6.47056	-0.642622	1.12118	-1.89481	-0.0973242	-1.10819	-2.1235	5.81894	-0.484587	0.872362	-1.99803	-0.820121	-0.800151	-2.28686	6.34843	-0.528047	1.03079	-2.59749	-0.630287	-0.917743	-2.08707	6.61898	-0.413062	1.24414	-1.76221	-0.238694	-1.3757	-0.027205	5.81593	-0.39811	1.9114	-1.94527	-0.791929	-1.72782	-0.767362	5.3948	0.119733	1.15415	-2.05531	-0.430066	-1.7988	0.185976	5.8896	0.0123884	1.1214	-1.47393	-0.718298	-1.75096	-2.28461	6.07733	-0.228144	0.918586	-2.46153	-0.459955	-0.970376	0.873747	5.9464	-0.319302	0.681804	-1.71967	-0.165599	-1.06329	-2.11994	5.88704	-0.252698	1.98748	-1.32118	-0.640398	-1.02819	-0.372702	5.80735	-0.373563	-5.202488e+01	-1.082739e+04	-1.087942e+04
89200	2.01423	-2.43692	-0.736957	-0.0570336	-1.00098	6.22272	-0.262256	0.107667	0.121601	0.20545	0.0764592	0.255015	0.230517	0.120328	0.499973	1.59745	-2.33283	-1.04857	-0.21981	-1.31628	5.9098	-0.160131	1.63544	-2.55447	-0.957152	-0.284738	-1.48341	6.35801	0.474789	1.87126	-2.62588	-1.53901	-0.372637	-1.93521	5.70118	-0.684522	1.79094	-2.49841	-2.13351	-0.510655	-1.53192	5.79139	-0.1073	1.00259	-1.92001	-1.61658	-0.508501	-1.22491	5.70062	-0.608688	1.45221	-3.06009	-1.07585	-0.0762999	-0.418356	5.56245	0.432408	1.25671	-2.34011	-1.53648	-0.266972	-1.35397	5.77765	0.259033	1.67791	-2.35715	-0.0211786	-0.395129	-1.32335	6.2268	-0.259667	2.02565	-2.53064	-0.111501	-0.329396	-0.829834	6.20667	-0.0369288	1.67646	-2.90195	-0.673771	-0.207769	-1.23498	5.47861	-0.267818	1.51323	-2.25011	-0.00788496	-0.141386	-1.06353	6.16158	-0.402023	1.02593	-2.02151	-1.47822	-0.334521	-1.67298	6.05125	-0.564611	1.61483	-2.14462	-0.0681644	-0.11836	-0.729495	5.91788	-0.183231	1.84653	-1.55222	-0.953678	-0.652322	-1.49459	5.51301	-0.154686	-3.120058e+01	-1.082704e+04	-1.085824e+04
89300	1.66512	-2.11929	-3.75858	-1.76794	-1.05966	6.65137	-0.680828	0.12589	0.147129	0.112891	0.227864	0.127264	0.56261	0.281698	0.499944	1.69551	-2.39786	-3.56738	-1.63156	-1.14888	5.69368	-0.129307	1.75832	-2.40963	-3.27161	-1.93691	-1.04727	6.5361	0.267708	1.92719	-2.68739	-3.49193	-1.09691	-1.70565	6.27794	-0.569999	1.46342	-2.23019	-3.43482	-1.63507	-1.54961	5.54154	0.223979	2.10395	-1.77601	-3.52951	-2.0341	-1.14828	5.93307	0.135964	1.09837	-3.32934	-3.59235	-1.55588	-0.803148	5.52541	-0.307315	1.84568	-2.20134	-3.75021	-0.962021	-1.09039	6.43775	0.0371692	2.07691	-2.61092	-3.66146	-1.82616	-1.03441	6.072	-0.601476	2.04299	-2.44247	-4.21838	-1.06229	-0.837919	6.05036	-0.124527	2.11332	-1.71213	-3.7181	-2.29656	-0.967246	6.50775	-0.318355	1.75628	-2.55702	-3.85034	-1.42066	-0.982985	5.91113	0.34017	1.88215	-3.05068	-3.60661	-2.22597	-0.861174	5.83015	-0.581649	1.87399	-2.6083	-3.52836	-1.29269	-1.20339	5.36025	-0.244628	1.78765	-2.37022	-3.97332	-0.88594	-1.47909	5.54833	-0.236087	-2.916540e+01	-1.082767e+04	-1.085684e+04
89400	1.94414	-2.62576	-2.91566	-1.43973	-1.37389	6.40057	-0.135476	0.117028	0.117956	0.10148	0.235774	0.0507016	0.161552	0.405965	0.499928	1.86833	-2.63483	-3.2575	-1.72826	-1.57399	6.27954	-0.216729	1.71574	-2.14054	-3.48173	-1.18686	-1.81977	6.04778	-0.427265	1.45994	-2.54629	-2.43092	-2.26745	-1.49623	5.92324	-0.329188	1.89082	-2.64827	-2.86057	-1.74445	-1.69918	6.1275	-0.627623	1.7541	-2.48549	-3.09759	-2.01992	-1.50375	5.90464	-0.615557	1.9168	-2.61724	-3.1507	-1.80837	-1.23575	6.40102	0.0958821	2.21201	-2.17359	-3.39604	-1.39447	-1.63927	6.44432	-0.581767	1.98857	-2.57386	-2.97618	-2.21305	-1.64421	6.0506	0.619251	2.12059	-2.74837	-3.29006	-2.08029	-1.55844	5.70419	0.427408	2.15854	-2.27236	-3.04187	-1.56712	-1.49951	6.17753	0.473924	1.76946	-2.61411	-2.44336	-1.63827	-1.34502	6.67436	0.987029	1.51652	-2.49291	-3.12694	-2.0538	-1.24142	6.04973	1.02964	1.50816	-2.397	-3.57509	-1.5709	-1.18302	5.83516	0.736483	1.84995	-2.41016	-3.02221	-2.28509	-1.31254	6.09696	-0.33972	-1.987829e+01	-1.082800e+04	-1.084788e+04
89500	1.50967	-1.74155	-2.62682	-1.51855	-2.08423	5.89932	0.446478	0.350191	0.15434	0.199372	0.22791	0.098173	0.0514143	0.0903874	0.499963	0.880293	-1.65697	-3.36075	-2.24199	-1.52097	5.88203	0.303112	0.572714	-1.84116	-3.77504	-2.29603	-1.43974	5.7947	0.20742	1.2321	-1.14804	-3.59085	-2.02684	-1.38618	5.55123	0.30539	0.197997	-1.52652	-3.43207	-1.91985	-1.61166	5.77419	0.215576	0.597656	-1.27118	-3.89718	-2.14765	-1.93604	5.63948	0.135939	0.921328	-1.73143	-3.36985	-1.69146	-1.51798	5.58903	0.335075	0.956262	-1.91079	-3.59616	-1.61883	-1.45032	5.87261	-0.376692	1.75314	-1.6846	-2.33421	-1.64	-2.07477	6.06772	0.498116	0.550546	-1.55315	-2.80156	-1.85773	-2.12448	6.31641	0.0177703	1.52319	-2.01448	-2.368	-1.7379	-1.8578	6.33285	0.558382	1.36877	-2.09102	-2.88758	-1.44001	-1.85749	5.75805	0.628352	1.63888	-1.2343	-2.08077	-1.94076	-2.08548	5.83756	0.352197	1.32942	-1.46677	-1.76973	-1.70038	-1.34484	5.88028	0.345329	1.84577	-1.71667	-1.80792	-1.38392	-2.24405	6.07249	0.452086	-1.993412e+01	-1.082725e+04	-1.084718e+04
